intervalstarttime_gmt,intervalendtime_gmt,opr_dt,opr_hr,node,lmp_type,mw,hour_ext,hour
2021-03-09T11:00:00Z,2021-03-09T12:00:00Z,2021-03-09,4,IRONMTN_2_N001,LMP,29.24263,11:00:00,12
2021-03-09T13:00:00Z,2021-03-09T14:00:00Z,2021-03-09,6,IRONMTN_2_N001,LMP,37.74918,13:00:00,14
2021-03-09T19:00:00Z,2021-03-09T20:00:00Z,2021-03-09,12,IRONMTN_2_N001,LMP,-14.36345,19:00:00,20
2021-03-09T20:00:00Z,2021-03-09T21:00:00Z,2021-03-09,13,IRONMTN_2_N001,LMP,-15.12995,20:00:00,21
2021-03-09T23:00:00Z,2021-03-10T00:00:00Z,2021-03-09,16,IRONMTN_2_N001,LMP,0.21658,23:00:00,24
2021-03-10T03:00:00Z,2021-03-10T04:00:00Z,2021-03-09,20,IRONMTN_2_N001,LMP,50.97839,03:00:00,4
2021-03-09T08:00:00Z,2021-03-09T09:00:00Z,2021-03-09,1,IRONMTN_2_N001,LMP,27.09051,08:00:00,9
2021-03-09T21:00:00Z,2021-03-09T22:00:00Z,2021-03-09,14,IRONMTN_2_N001,LMP,-15.89322,21:00:00,22
2021-03-09T22:00:00Z,2021-03-09T23:00:00Z,2021-03-09,15,IRONMTN_2_N001,LMP,-13.38071,22:00:00,23
2021-03-09T09:00:00Z,2021-03-09T10:00:00Z,2021-03-09,2,IRONMTN_2_N001,LMP,26.74812,09:00:00,10
2021-03-10T04:00:00Z,2021-03-10T05:00:00Z,2021-03-09,21,IRONMTN_2_N001,LMP,43.37095,04:00:00,5
2021-03-10T05:00:00Z,2021-03-10T06:00:00Z,2021-03-09,22,IRONMTN_2_N001,LMP,40.3014,05:00:00,6
2021-03-10T02:00:00Z,2021-03-10T03:00:00Z,2021-03-09,19,IRONMTN_2_N001,LMP,58.40203,02:00:00,3
2021-03-09T12:00:00Z,2021-03-09T13:00:00Z,2021-03-09,5,IRONMTN_2_N001,LMP,30.09848,12:00:00,13
2021-03-09T14:00:00Z,2021-03-09T15:00:00Z,2021-03-09,7,IRONMTN_2_N001,LMP,43.3191,14:00:00,15
2021-03-10T06:00:00Z,2021-03-10T07:00:00Z,2021-03-09,23,IRONMTN_2_N001,LMP,38.16914,06:00:00,7
2021-03-10T09:00:00Z,2021-03-10T10:00:00Z,2021-03-10,2,IRONMTN_2_N001,LMP,28.50617,09:00:00,10
2021-03-11T03:00:00Z,2021-03-11T04:00:00Z,2021-03-10,20,IRONMTN_2_N001,LMP,51.3887,03:00:00,4
2021-03-10T18:00:00Z,2021-03-10T19:00:00Z,2021-03-10,11,IRONMTN_2_N001,LMP,2.65227,18:00:00,19
2021-03-10T15:00:00Z,2021-03-10T16:00:00Z,2021-03-10,8,IRONMTN_2_N001,LMP,20.78983,15:00:00,16
2021-03-10T10:00:00Z,2021-03-10T11:00:00Z,2021-03-10,3,IRONMTN_2_N001,LMP,28.48925,10:00:00,11
2021-03-11T01:00:00Z,2021-03-11T02:00:00Z,2021-03-10,18,IRONMTN_2_N001,LMP,47.43465,01:00:00,2
2021-03-11T07:00:00Z,2021-03-11T08:00:00Z,2021-03-10,24,IRONMTN_2_N001,LMP,34.22137,07:00:00,8
2021-03-11T06:00:00Z,2021-03-11T07:00:00Z,2021-03-10,23,IRONMTN_2_N001,LMP,36.79182,06:00:00,7
2021-03-11T04:00:00Z,2021-03-11T05:00:00Z,2021-03-10,21,IRONMTN_2_N001,LMP,45.07541,04:00:00,5
2021-03-10T13:00:00Z,2021-03-10T14:00:00Z,2021-03-10,6,IRONMTN_2_N001,LMP,37.74599,13:00:00,14
2021-03-10T17:00:00Z,2021-03-10T18:00:00Z,2021-03-10,10,IRONMTN_2_N001,LMP,7.38604,17:00:00,18
2021-03-10T11:00:00Z,2021-03-10T12:00:00Z,2021-03-10,4,IRONMTN_2_N001,LMP,29.09304,11:00:00,12
2021-03-11T02:00:00Z,2021-03-11T03:00:00Z,2021-03-10,19,IRONMTN_2_N001,LMP,57.99171,02:00:00,3
2021-03-10T08:00:00Z,2021-03-10T09:00:00Z,2021-03-10,1,IRONMTN_2_N001,LMP,28.62299,08:00:00,9
2021-03-10T20:00:00Z,2021-03-10T21:00:00Z,2021-03-10,13,IRONMTN_2_N001,LMP,0.99534,20:00:00,21
2021-03-10T14:00:00Z,2021-03-10T15:00:00Z,2021-03-10,7,IRONMTN_2_N001,LMP,42.79083,14:00:00,15
2021-03-10T12:00:00Z,2021-03-10T13:00:00Z,2021-03-10,5,IRONMTN_2_N001,LMP,32.42799,12:00:00,13
2021-03-10T23:00:00Z,2021-03-11T00:00:00Z,2021-03-10,16,IRONMTN_2_N001,LMP,7.64603,23:00:00,24
2021-03-10T19:00:00Z,2021-03-10T20:00:00Z,2021-03-10,12,IRONMTN_2_N001,LMP,2.23243,19:00:00,20
2021-03-10T16:00:00Z,2021-03-10T17:00:00Z,2021-03-10,9,IRONMTN_2_N001,LMP,9.11578,16:00:00,17
2021-03-11T00:00:00Z,2021-03-11T01:00:00Z,2021-03-10,17,IRONMTN_2_N001,LMP,18.57569,00:00:00,1
2021-03-10T22:00:00Z,2021-03-10T23:00:00Z,2021-03-10,15,IRONMTN_2_N001,LMP,3.18784,22:00:00,23
2021-03-10T21:00:00Z,2021-03-10T22:00:00Z,2021-03-10,14,IRONMTN_2_N001,LMP,0.90441,21:00:00,22
2021-03-11T05:00:00Z,2021-03-11T06:00:00Z,2021-03-10,22,IRONMTN_2_N001,LMP,40.9686,05:00:00,6
2021-03-11T14:00:00Z,2021-03-11T15:00:00Z,2021-03-11,7,IRONMTN_2_N001,LMP,47.64495,14:00:00,15
2021-03-11T20:00:00Z,2021-03-11T21:00:00Z,2021-03-11,13,IRONMTN_2_N001,LMP,5.86887,20:00:00,21
2021-03-11T23:00:00Z,2021-03-12T00:00:00Z,2021-03-11,16,IRONMTN_2_N001,LMP,7.78918,23:00:00,24
2021-03-11T12:00:00Z,2021-03-11T13:00:00Z,2021-03-11,5,IRONMTN_2_N001,LMP,39.20851,12:00:00,13
2021-03-12T04:00:00Z,2021-03-12T05:00:00Z,2021-03-11,21,IRONMTN_2_N001,LMP,44.06109,04:00:00,5
2021-03-11T09:00:00Z,2021-03-11T10:00:00Z,2021-03-11,2,IRONMTN_2_N001,LMP,38.10017,09:00:00,10
2021-03-11T10:00:00Z,2021-03-11T11:00:00Z,2021-03-11,3,IRONMTN_2_N001,LMP,38.47966,10:00:00,11
2021-03-11T13:00:00Z,2021-03-11T14:00:00Z,2021-03-11,6,IRONMTN_2_N001,LMP,42.36765,13:00:00,14
2021-03-12T03:00:00Z,2021-03-12T04:00:00Z,2021-03-11,20,IRONMTN_2_N001,LMP,51.53321,03:00:00,4
2021-03-11T15:00:00Z,2021-03-11T16:00:00Z,2021-03-11,8,IRONMTN_2_N001,LMP,27.47251,15:00:00,16
2021-03-12T06:00:00Z,2021-03-12T07:00:00Z,2021-03-11,23,IRONMTN_2_N001,LMP,37.30612,06:00:00,7
2021-03-11T19:00:00Z,2021-03-11T20:00:00Z,2021-03-11,12,IRONMTN_2_N001,LMP,6.84956,19:00:00,20
2021-03-11T22:00:00Z,2021-03-11T23:00:00Z,2021-03-11,15,IRONMTN_2_N001,LMP,6.31758,22:00:00,23
2021-03-12T01:00:00Z,2021-03-12T02:00:00Z,2021-03-11,18,IRONMTN_2_N001,LMP,45.59657,01:00:00,2
2021-03-12T07:00:00Z,2021-03-12T08:00:00Z,2021-03-11,24,IRONMTN_2_N001,LMP,35.70696,07:00:00,8
2021-03-11T18:00:00Z,2021-03-11T19:00:00Z,2021-03-11,11,IRONMTN_2_N001,LMP,7.34441,18:00:00,19
2021-03-11T21:00:00Z,2021-03-11T22:00:00Z,2021-03-11,14,IRONMTN_2_N001,LMP,5.57776,21:00:00,22
2021-03-12T02:00:00Z,2021-03-12T03:00:00Z,2021-03-11,19,IRONMTN_2_N001,LMP,56.57053,02:00:00,3
2021-03-11T16:00:00Z,2021-03-11T17:00:00Z,2021-03-11,9,IRONMTN_2_N001,LMP,17.7575,16:00:00,17
2021-03-12T00:00:00Z,2021-03-12T01:00:00Z,2021-03-11,17,IRONMTN_2_N001,LMP,28.36259,00:00:00,1
2021-03-11T08:00:00Z,2021-03-11T09:00:00Z,2021-03-11,1,IRONMTN_2_N001,LMP,39.10529,08:00:00,9
2021-03-11T11:00:00Z,2021-03-11T12:00:00Z,2021-03-11,4,IRONMTN_2_N001,LMP,37.13911,11:00:00,12
2021-03-11T17:00:00Z,2021-03-11T18:00:00Z,2021-03-11,10,IRONMTN_2_N001,LMP,8.90888,17:00:00,18
2021-03-12T05:00:00Z,2021-03-12T06:00:00Z,2021-03-11,22,IRONMTN_2_N001,LMP,42.74528,05:00:00,6
2021-03-13T00:00:00Z,2021-03-13T01:00:00Z,2021-03-12,17,IRONMTN_2_N001,LMP,22.03946,00:00:00,1
2021-03-12T10:00:00Z,2021-03-12T11:00:00Z,2021-03-12,3,IRONMTN_2_N001,LMP,36.07976,10:00:00,11
2021-03-12T17:00:00Z,2021-03-12T18:00:00Z,2021-03-12,10,IRONMTN_2_N001,LMP,9.01065,17:00:00,18
2021-03-13T06:00:00Z,2021-03-13T07:00:00Z,2021-03-12,23,IRONMTN_2_N001,LMP,41.1817,06:00:00,7
2021-03-12T18:00:00Z,2021-03-12T19:00:00Z,2021-03-12,11,IRONMTN_2_N001,LMP,7.11276,18:00:00,19
2021-03-12T22:00:00Z,2021-03-12T23:00:00Z,2021-03-12,15,IRONMTN_2_N001,LMP,4.52352,22:00:00,23
2021-03-12T23:00:00Z,2021-03-13T00:00:00Z,2021-03-12,16,IRONMTN_2_N001,LMP,6.22682,23:00:00,24
2021-03-13T03:00:00Z,2021-03-13T04:00:00Z,2021-03-12,20,IRONMTN_2_N001,LMP,50.41454,03:00:00,4
2021-03-12T08:00:00Z,2021-03-12T09:00:00Z,2021-03-12,1,IRONMTN_2_N001,LMP,39.27954,08:00:00,9
2021-03-12T13:00:00Z,2021-03-12T14:00:00Z,2021-03-12,6,IRONMTN_2_N001,LMP,41.87309,13:00:00,14
2021-03-13T04:00:00Z,2021-03-13T05:00:00Z,2021-03-12,21,IRONMTN_2_N001,LMP,45.0715,04:00:00,5
2021-03-12T09:00:00Z,2021-03-12T10:00:00Z,2021-03-12,2,IRONMTN_2_N001,LMP,36.37484,09:00:00,10
2021-03-12T19:00:00Z,2021-03-12T20:00:00Z,2021-03-12,12,IRONMTN_2_N001,LMP,6.65846,19:00:00,20
2021-03-12T20:00:00Z,2021-03-12T21:00:00Z,2021-03-12,13,IRONMTN_2_N001,LMP,5.22332,20:00:00,21
2021-03-13T02:00:00Z,2021-03-13T03:00:00Z,2021-03-12,19,IRONMTN_2_N001,LMP,57.90211,02:00:00,3
2021-03-12T12:00:00Z,2021-03-12T13:00:00Z,2021-03-12,5,IRONMTN_2_N001,LMP,38.56917,12:00:00,13
2021-03-12T21:00:00Z,2021-03-12T22:00:00Z,2021-03-12,14,IRONMTN_2_N001,LMP,3.89552,21:00:00,22
2021-03-13T01:00:00Z,2021-03-13T02:00:00Z,2021-03-12,18,IRONMTN_2_N001,LMP,46.30861,01:00:00,2
2021-03-12T15:00:00Z,2021-03-12T16:00:00Z,2021-03-12,8,IRONMTN_2_N001,LMP,27.14151,15:00:00,16
2021-03-12T16:00:00Z,2021-03-12T17:00:00Z,2021-03-12,9,IRONMTN_2_N001,LMP,13.39598,16:00:00,17
2021-03-13T05:00:00Z,2021-03-13T06:00:00Z,2021-03-12,22,IRONMTN_2_N001,LMP,43.70396,05:00:00,6
2021-03-12T14:00:00Z,2021-03-12T15:00:00Z,2021-03-12,7,IRONMTN_2_N001,LMP,47.9615,14:00:00,15
2021-03-13T07:00:00Z,2021-03-13T08:00:00Z,2021-03-12,24,IRONMTN_2_N001,LMP,37.73488,07:00:00,8
2021-03-12T11:00:00Z,2021-03-12T12:00:00Z,2021-03-12,4,IRONMTN_2_N001,LMP,36.34877,11:00:00,12
2021-03-14T02:00:00Z,2021-03-14T03:00:00Z,2021-03-13,19,IRONMTN_2_N001,LMP,46.87161,02:00:00,3
2021-03-13T13:00:00Z,2021-03-13T14:00:00Z,2021-03-13,6,IRONMTN_2_N001,LMP,36.94638,13:00:00,14
2021-03-13T16:00:00Z,2021-03-13T17:00:00Z,2021-03-13,9,IRONMTN_2_N001,LMP,2.65979,16:00:00,17
2021-03-13T18:00:00Z,2021-03-13T19:00:00Z,2021-03-13,11,IRONMTN_2_N001,LMP,-5.57615,18:00:00,19
2021-03-13T15:00:00Z,2021-03-13T16:00:00Z,2021-03-13,8,IRONMTN_2_N001,LMP,20.57554,15:00:00,16
2021-03-13T11:00:00Z,2021-03-13T12:00:00Z,2021-03-13,4,IRONMTN_2_N001,LMP,32.26283,11:00:00,12
2021-03-14T03:00:00Z,2021-03-14T04:00:00Z,2021-03-13,20,IRONMTN_2_N001,LMP,43.77603,03:00:00,4
2021-03-13T22:00:00Z,2021-03-13T23:00:00Z,2021-03-13,15,IRONMTN_2_N001,LMP,-8.73874,22:00:00,23
2021-03-13T17:00:00Z,2021-03-13T18:00:00Z,2021-03-13,10,IRONMTN_2_N001,LMP,-3.5804,17:00:00,18
2021-03-13T12:00:00Z,2021-03-13T13:00:00Z,2021-03-13,5,IRONMTN_2_N001,LMP,34.52795,12:00:00,13
2021-03-13T09:00:00Z,2021-03-13T10:00:00Z,2021-03-13,2,IRONMTN_2_N001,LMP,32.22343,09:00:00,10
2021-03-13T20:00:00Z,2021-03-13T21:00:00Z,2021-03-13,13,IRONMTN_2_N001,LMP,-7.82563,20:00:00,21
2021-03-14T06:00:00Z,2021-03-14T07:00:00Z,2021-03-13,23,IRONMTN_2_N001,LMP,35.09041,06:00:00,7
2021-03-14T04:00:00Z,2021-03-14T05:00:00Z,2021-03-13,21,IRONMTN_2_N001,LMP,41.02547,04:00:00,5
2021-03-13T10:00:00Z,2021-03-13T11:00:00Z,2021-03-13,3,IRONMTN_2_N001,LMP,31.97158,10:00:00,11
2021-03-13T08:00:00Z,2021-03-13T09:00:00Z,2021-03-13,1,IRONMTN_2_N001,LMP,34.22446,08:00:00,9
2021-03-14T00:00:00Z,2021-03-14T01:00:00Z,2021-03-13,17,IRONMTN_2_N001,LMP,7.56205,00:00:00,1
2021-03-13T19:00:00Z,2021-03-13T20:00:00Z,2021-03-13,12,IRONMTN_2_N001,LMP,-7.25064,19:00:00,20
2021-03-14T07:00:00Z,2021-03-14T08:00:00Z,2021-03-13,24,IRONMTN_2_N001,LMP,33.47172,07:00:00,8
2021-03-14T05:00:00Z,2021-03-14T06:00:00Z,2021-03-13,22,IRONMTN_2_N001,LMP,39.65289,05:00:00,6
2021-03-13T14:00:00Z,2021-03-13T15:00:00Z,2021-03-13,7,IRONMTN_2_N001,LMP,36.6036,14:00:00,15
2021-03-13T21:00:00Z,2021-03-13T22:00:00Z,2021-03-13,14,IRONMTN_2_N001,LMP,-7.91345,21:00:00,22
2021-03-14T01:00:00Z,2021-03-14T02:00:00Z,2021-03-13,18,IRONMTN_2_N001,LMP,39.58956,01:00:00,2
2021-03-13T23:00:00Z,2021-03-14T00:00:00Z,2021-03-13,16,IRONMTN_2_N001,LMP,-5.45654,23:00:00,24
2021-03-14T12:00:00Z,2021-03-14T13:00:00Z,2021-03-14,6,IRONMTN_2_N001,LMP,35.022,12:00:00,13
2021-03-14T23:00:00Z,2021-03-15T00:00:00Z,2021-03-14,17,IRONMTN_2_N001,LMP,4.04479,23:00:00,24
2021-03-15T00:00:00Z,2021-03-15T01:00:00Z,2021-03-14,18,IRONMTN_2_N001,LMP,29.6983,00:00:00,1
2021-03-15T04:00:00Z,2021-03-15T05:00:00Z,2021-03-14,22,IRONMTN_2_N001,LMP,40.38687,04:00:00,5
2021-03-15T06:00:00Z,2021-03-15T07:00:00Z,2021-03-14,24,IRONMTN_2_N001,LMP,34.31009,06:00:00,7
2021-03-14T16:00:00Z,2021-03-14T17:00:00Z,2021-03-14,10,IRONMTN_2_N001,LMP,2.54362,16:00:00,17
2021-03-14T17:00:00Z,2021-03-14T18:00:00Z,2021-03-14,11,IRONMTN_2_N001,LMP,-1.32809,17:00:00,18
2021-03-14T19:00:00Z,2021-03-14T20:00:00Z,2021-03-14,13,IRONMTN_2_N001,LMP,-3.5948,19:00:00,20
2021-03-15T05:00:00Z,2021-03-15T06:00:00Z,2021-03-14,23,IRONMTN_2_N001,LMP,36.98687,05:00:00,6
2021-03-14T13:00:00Z,2021-03-14T14:00:00Z,2021-03-14,7,IRONMTN_2_N001,LMP,37.90894,13:00:00,14
2021-03-14T21:00:00Z,2021-03-14T22:00:00Z,2021-03-14,15,IRONMTN_2_N001,LMP,-3.73938,21:00:00,22
2021-03-15T02:00:00Z,2021-03-15T03:00:00Z,2021-03-14,20,IRONMTN_2_N001,LMP,53.76744,02:00:00,3
2021-03-15T03:00:00Z,2021-03-15T04:00:00Z,2021-03-14,21,IRONMTN_2_N001,LMP,44.86456,03:00:00,4
2021-03-14T14:00:00Z,2021-03-14T15:00:00Z,2021-03-14,8,IRONMTN_2_N001,LMP,34.26399,14:00:00,15
2021-03-14T09:00:00Z,2021-03-14T10:00:00Z,2021-03-14,2,IRONMTN_2_N001,LMP,29.79204,09:00:00,10
2021-03-14T11:00:00Z,2021-03-14T12:00:00Z,2021-03-14,5,IRONMTN_2_N001,LMP,30.85276,11:00:00,12
2021-03-14T20:00:00Z,2021-03-14T21:00:00Z,2021-03-14,14,IRONMTN_2_N001,LMP,-4.00135,20:00:00,21
2021-03-14T10:00:00Z,2021-03-14T11:00:00Z,2021-03-14,4,IRONMTN_2_N001,LMP,30.30828,10:00:00,11
2021-03-14T18:00:00Z,2021-03-14T19:00:00Z,2021-03-14,12,IRONMTN_2_N001,LMP,-4.33087,18:00:00,19
2021-03-15T01:00:00Z,2021-03-15T02:00:00Z,2021-03-14,19,IRONMTN_2_N001,LMP,45.48202,01:00:00,2
2021-03-14T15:00:00Z,2021-03-14T16:00:00Z,2021-03-14,9,IRONMTN_2_N001,LMP,18.05082,15:00:00,16
2021-03-14T08:00:00Z,2021-03-14T09:00:00Z,2021-03-14,1,IRONMTN_2_N001,LMP,30.56316,08:00:00,9
2021-03-14T22:00:00Z,2021-03-14T23:00:00Z,2021-03-14,16,IRONMTN_2_N001,LMP,2.44536,22:00:00,23
2021-03-15T17:00:00Z,2021-03-15T18:00:00Z,2021-03-15,11,IRONMTN_2_N001,LMP,4.2865,17:00:00,18
2021-03-15T21:00:00Z,2021-03-15T22:00:00Z,2021-03-15,15,IRONMTN_2_N001,LMP,-2.05286,21:00:00,22
2021-03-15T23:00:00Z,2021-03-16T00:00:00Z,2021-03-15,17,IRONMTN_2_N001,LMP,4.83092,23:00:00,24
2021-03-16T00:00:00Z,2021-03-16T01:00:00Z,2021-03-15,18,IRONMTN_2_N001,LMP,30.33743,00:00:00,1
2021-03-15T12:00:00Z,2021-03-15T13:00:00Z,2021-03-15,6,IRONMTN_2_N001,LMP,38.78342,12:00:00,13
2021-03-15T18:00:00Z,2021-03-15T19:00:00Z,2021-03-15,12,IRONMTN_2_N001,LMP,2.05277,18:00:00,19
2021-03-15T22:00:00Z,2021-03-15T23:00:00Z,2021-03-15,16,IRONMTN_2_N001,LMP,-0.40439,22:00:00,23
2021-03-16T02:00:00Z,2021-03-16T03:00:00Z,2021-03-15,20,IRONMTN_2_N001,LMP,55.73272,02:00:00,3
2021-03-15T19:00:00Z,2021-03-15T20:00:00Z,2021-03-15,13,IRONMTN_2_N001,LMP,1.27687,19:00:00,20
2021-03-16T03:00:00Z,2021-03-16T04:00:00Z,2021-03-15,21,IRONMTN_2_N001,LMP,46.47784,03:00:00,4
2021-03-15T11:00:00Z,2021-03-15T12:00:00Z,2021-03-15,5,IRONMTN_2_N001,LMP,31.03703,11:00:00,12
2021-03-15T09:00:00Z,2021-03-15T10:00:00Z,2021-03-15,3,IRONMTN_2_N001,LMP,28.55494,09:00:00,10
2021-03-15T16:00:00Z,2021-03-15T17:00:00Z,2021-03-15,10,IRONMTN_2_N001,LMP,9.11563,16:00:00,17
2021-03-15T08:00:00Z,2021-03-15T09:00:00Z,2021-03-15,2,IRONMTN_2_N001,LMP,29.28778,08:00:00,9
2021-03-16T01:00:00Z,2021-03-16T02:00:00Z,2021-03-15,19,IRONMTN_2_N001,LMP,44.65435,01:00:00,2
2021-03-15T10:00:00Z,2021-03-15T11:00:00Z,2021-03-15,4,IRONMTN_2_N001,LMP,29.71581,10:00:00,11
2021-03-15T15:00:00Z,2021-03-15T16:00:00Z,2021-03-15,9,IRONMTN_2_N001,LMP,20.31559,15:00:00,16
2021-03-16T06:00:00Z,2021-03-16T07:00:00Z,2021-03-15,24,IRONMTN_2_N001,LMP,36.82816,06:00:00,7
2021-03-15T13:00:00Z,2021-03-15T14:00:00Z,2021-03-15,7,IRONMTN_2_N001,LMP,44.13637,13:00:00,14
2021-03-15T14:00:00Z,2021-03-15T15:00:00Z,2021-03-15,8,IRONMTN_2_N001,LMP,50.44054,14:00:00,15
2021-03-15T20:00:00Z,2021-03-15T21:00:00Z,2021-03-15,14,IRONMTN_2_N001,LMP,0.10747,20:00:00,21
2021-03-15T07:00:00Z,2021-03-15T08:00:00Z,2021-03-15,1,IRONMTN_2_N001,LMP,28.39886,07:00:00,8
2021-03-16T04:00:00Z,2021-03-16T05:00:00Z,2021-03-15,22,IRONMTN_2_N001,LMP,43.37628,04:00:00,5
2021-03-16T05:00:00Z,2021-03-16T06:00:00Z,2021-03-15,23,IRONMTN_2_N001,LMP,38.79703,05:00:00,6
2021-03-16T15:00:00Z,2021-03-16T16:00:00Z,2021-03-16,9,IRONMTN_2_N001,LMP,16.98306,15:00:00,16
2021-03-16T16:00:00Z,2021-03-16T17:00:00Z,2021-03-16,10,IRONMTN_2_N001,LMP,6.50392,16:00:00,17
2021-03-16T22:00:00Z,2021-03-16T23:00:00Z,2021-03-16,16,IRONMTN_2_N001,LMP,-2.32556,22:00:00,23
2021-03-17T00:00:00Z,2021-03-17T01:00:00Z,2021-03-16,18,IRONMTN_2_N001,LMP,28.87769,00:00:00,1
2021-03-17T01:00:00Z,2021-03-17T02:00:00Z,2021-03-16,19,IRONMTN_2_N001,LMP,50.40487,01:00:00,2
2021-03-17T03:00:00Z,2021-03-17T04:00:00Z,2021-03-16,21,IRONMTN_2_N001,LMP,53.99538,03:00:00,4
2021-03-17T05:00:00Z,2021-03-17T06:00:00Z,2021-03-16,23,IRONMTN_2_N001,LMP,44.16398,05:00:00,6
2021-03-16T20:00:00Z,2021-03-16T21:00:00Z,2021-03-16,14,IRONMTN_2_N001,LMP,-5.9722,20:00:00,21
2021-03-16T19:00:00Z,2021-03-16T20:00:00Z,2021-03-16,13,IRONMTN_2_N001,LMP,-3.84232,19:00:00,20
2021-03-17T02:00:00Z,2021-03-17T03:00:00Z,2021-03-16,20,IRONMTN_2_N001,LMP,76.2117,02:00:00,3
2021-03-16T17:00:00Z,2021-03-16T18:00:00Z,2021-03-16,11,IRONMTN_2_N001,LMP,-0.07094,17:00:00,18
2021-03-16T08:00:00Z,2021-03-16T09:00:00Z,2021-03-16,2,IRONMTN_2_N001,LMP,29.89298,08:00:00,9
2021-03-16T09:00:00Z,2021-03-16T10:00:00Z,2021-03-16,3,IRONMTN_2_N001,LMP,28.86125,09:00:00,10
2021-03-16T10:00:00Z,2021-03-16T11:00:00Z,2021-03-16,4,IRONMTN_2_N001,LMP,29.81027,10:00:00,11
2021-03-16T18:00:00Z,2021-03-16T19:00:00Z,2021-03-16,12,IRONMTN_2_N001,LMP,-3.26504,18:00:00,19
2021-03-16T14:00:00Z,2021-03-16T15:00:00Z,2021-03-16,8,IRONMTN_2_N001,LMP,51.08844,14:00:00,15
2021-03-16T21:00:00Z,2021-03-16T22:00:00Z,2021-03-16,15,IRONMTN_2_N001,LMP,-6.30348,21:00:00,22
2021-03-16T07:00:00Z,2021-03-16T08:00:00Z,2021-03-16,1,IRONMTN_2_N001,LMP,31.96316,07:00:00,8
2021-03-16T11:00:00Z,2021-03-16T12:00:00Z,2021-03-16,5,IRONMTN_2_N001,LMP,33.23588,11:00:00,12
2021-03-16T13:00:00Z,2021-03-16T14:00:00Z,2021-03-16,7,IRONMTN_2_N001,LMP,53.51635,13:00:00,14
2021-03-16T23:00:00Z,2021-03-17T00:00:00Z,2021-03-16,17,IRONMTN_2_N001,LMP,-1.00674,23:00:00,24
2021-03-17T04:00:00Z,2021-03-17T05:00:00Z,2021-03-16,22,IRONMTN_2_N001,LMP,48.64973,04:00:00,5
2021-03-17T06:00:00Z,2021-03-17T07:00:00Z,2021-03-16,24,IRONMTN_2_N001,LMP,41.41261,06:00:00,7
2021-03-16T12:00:00Z,2021-03-16T13:00:00Z,2021-03-16,6,IRONMTN_2_N001,LMP,42.61815,12:00:00,13
2021-03-17T15:00:00Z,2021-03-17T16:00:00Z,2021-03-17,9,IRONMTN_2_N001,LMP,16.86631,15:00:00,16
2021-03-18T06:00:00Z,2021-03-18T07:00:00Z,2021-03-17,24,IRONMTN_2_N001,LMP,39.20445,06:00:00,7
2021-03-18T00:00:00Z,2021-03-18T01:00:00Z,2021-03-17,18,IRONMTN_2_N001,LMP,32.79155,00:00:00,1
2021-03-18T02:00:00Z,2021-03-18T03:00:00Z,2021-03-17,20,IRONMTN_2_N001,LMP,74.03065,02:00:00,3
2021-03-17T17:00:00Z,2021-03-17T18:00:00Z,2021-03-17,11,IRONMTN_2_N001,LMP,-1.25344,17:00:00,18
2021-03-17T14:00:00Z,2021-03-17T15:00:00Z,2021-03-17,8,IRONMTN_2_N001,LMP,67.13448,14:00:00,15
2021-03-17T07:00:00Z,2021-03-17T08:00:00Z,2021-03-17,1,IRONMTN_2_N001,LMP,40.69594,07:00:00,8
2021-03-17T11:00:00Z,2021-03-17T12:00:00Z,2021-03-17,5,IRONMTN_2_N001,LMP,37.52029,11:00:00,12
2021-03-17T21:00:00Z,2021-03-17T22:00:00Z,2021-03-17,15,IRONMTN_2_N001,LMP,2.0911,21:00:00,22
2021-03-18T01:00:00Z,2021-03-18T02:00:00Z,2021-03-17,19,IRONMTN_2_N001,LMP,51.62815,01:00:00,2
2021-03-17T09:00:00Z,2021-03-17T10:00:00Z,2021-03-17,3,IRONMTN_2_N001,LMP,34.71301,09:00:00,10
2021-03-17T12:00:00Z,2021-03-17T13:00:00Z,2021-03-17,6,IRONMTN_2_N001,LMP,44.34799,12:00:00,13
2021-03-17T20:00:00Z,2021-03-17T21:00:00Z,2021-03-17,14,IRONMTN_2_N001,LMP,1.15858,20:00:00,21
2021-03-17T16:00:00Z,2021-03-17T17:00:00Z,2021-03-17,10,IRONMTN_2_N001,LMP,7.88209,16:00:00,17
2021-03-17T22:00:00Z,2021-03-17T23:00:00Z,2021-03-17,16,IRONMTN_2_N001,LMP,3.76693,22:00:00,23
2021-03-18T05:00:00Z,2021-03-18T06:00:00Z,2021-03-17,23,IRONMTN_2_N001,LMP,42.49638,05:00:00,6
2021-03-17T08:00:00Z,2021-03-17T09:00:00Z,2021-03-17,2,IRONMTN_2_N001,LMP,37.97582,08:00:00,9
2021-03-18T03:00:00Z,2021-03-18T04:00:00Z,2021-03-17,21,IRONMTN_2_N001,LMP,64.14441,03:00:00,4
2021-03-18T04:00:00Z,2021-03-18T05:00:00Z,2021-03-17,22,IRONMTN_2_N001,LMP,56.22598,04:00:00,5
2021-03-17T19:00:00Z,2021-03-17T20:00:00Z,2021-03-17,13,IRONMTN_2_N001,LMP,0.90733,19:00:00,20
2021-03-17T18:00:00Z,2021-03-17T19:00:00Z,2021-03-17,12,IRONMTN_2_N001,LMP,-2.4272,18:00:00,19
