intervalstarttime_gmt,intervalendtime_gmt,opr_dt,opr_hr,node,lmp_type,mw
2021-07-11T01:00:00Z,2021-07-11T02:00:00Z,2021-07-10,19,IRONMTN_2_N001,LMP,128.74652
2021-07-10T08:00:00Z,2021-07-10T09:00:00Z,2021-07-10,2,IRONMTN_2_N001,LMP,52.50434
2021-07-10T10:00:00Z,2021-07-10T11:00:00Z,2021-07-10,4,IRONMTN_2_N001,LMP,49.7413
2021-07-10T11:00:00Z,2021-07-10T12:00:00Z,2021-07-10,5,IRONMTN_2_N001,LMP,49.18265
2021-07-10T19:00:00Z,2021-07-10T20:00:00Z,2021-07-10,13,IRONMTN_2_N001,LMP,65.09794
2021-07-10T22:00:00Z,2021-07-10T23:00:00Z,2021-07-10,16,IRONMTN_2_N001,LMP,79.96652
2021-07-10T13:00:00Z,2021-07-10T14:00:00Z,2021-07-10,7,IRONMTN_2_N001,LMP,54.8526
2021-07-11T04:00:00Z,2021-07-11T05:00:00Z,2021-07-10,22,IRONMTN_2_N001,LMP,86.07705
2021-07-10T17:00:00Z,2021-07-10T18:00:00Z,2021-07-10,11,IRONMTN_2_N001,LMP,49.7542
2021-07-10T23:00:00Z,2021-07-11T00:00:00Z,2021-07-10,17,IRONMTN_2_N001,LMP,82.23939
2021-07-10T14:00:00Z,2021-07-10T15:00:00Z,2021-07-10,8,IRONMTN_2_N001,LMP,42.75594
2021-07-11T18:00:00Z,2021-07-11T19:00:00Z,2021-07-11,12,IRONMTN_2_N001,LMP,50.43041
2021-07-12T06:00:00Z,2021-07-12T07:00:00Z,2021-07-11,24,IRONMTN_2_N001,LMP,69.27003
2021-07-11T13:00:00Z,2021-07-11T14:00:00Z,2021-07-11,7,IRONMTN_2_N001,LMP,52.68903
2021-07-12T00:00:00Z,2021-07-12T01:00:00Z,2021-07-11,18,IRONMTN_2_N001,LMP,92.48694
2021-07-11T22:00:00Z,2021-07-11T23:00:00Z,2021-07-11,16,IRONMTN_2_N001,LMP,73.61303
2021-07-11T20:00:00Z,2021-07-11T21:00:00Z,2021-07-11,14,IRONMTN_2_N001,LMP,57.64032
2021-07-11T17:00:00Z,2021-07-11T18:00:00Z,2021-07-11,11,IRONMTN_2_N001,LMP,43.67593
2021-07-12T04:00:00Z,2021-07-12T05:00:00Z,2021-07-11,22,IRONMTN_2_N001,LMP,100.17244
2021-07-11T21:00:00Z,2021-07-11T22:00:00Z,2021-07-11,15,IRONMTN_2_N001,LMP,69.82484
2021-07-11T14:00:00Z,2021-07-11T15:00:00Z,2021-07-11,8,IRONMTN_2_N001,LMP,42.87535
2021-07-11T10:00:00Z,2021-07-11T11:00:00Z,2021-07-11,4,IRONMTN_2_N001,LMP,55.41983
2021-07-11T07:00:00Z,2021-07-11T08:00:00Z,2021-07-11,1,IRONMTN_2_N001,LMP,78.97423
2021-07-12T03:00:00Z,2021-07-12T04:00:00Z,2021-07-11,21,IRONMTN_2_N001,LMP,168.30127
2021-07-12T02:00:00Z,2021-07-12T03:00:00Z,2021-07-11,20,IRONMTN_2_N001,LMP,347.5862
2021-07-11T12:00:00Z,2021-07-11T13:00:00Z,2021-07-11,6,IRONMTN_2_N001,LMP,52.61827
2021-07-11T09:00:00Z,2021-07-11T10:00:00Z,2021-07-11,3,IRONMTN_2_N001,LMP,56.99867
2021-07-12T01:00:00Z,2021-07-12T02:00:00Z,2021-07-11,19,IRONMTN_2_N001,LMP,150.32124
2021-07-12T05:00:00Z,2021-07-12T06:00:00Z,2021-07-11,23,IRONMTN_2_N001,LMP,76.81007
2021-07-11T11:00:00Z,2021-07-11T12:00:00Z,2021-07-11,5,IRONMTN_2_N001,LMP,53.32383
2021-07-11T08:00:00Z,2021-07-11T09:00:00Z,2021-07-11,2,IRONMTN_2_N001,LMP,67.47143
2021-07-11T16:00:00Z,2021-07-11T17:00:00Z,2021-07-11,10,IRONMTN_2_N001,LMP,40.61272
2021-07-11T23:00:00Z,2021-07-12T00:00:00Z,2021-07-11,17,IRONMTN_2_N001,LMP,80.52484
2021-07-11T19:00:00Z,2021-07-11T20:00:00Z,2021-07-11,13,IRONMTN_2_N001,LMP,53.72638
2021-07-11T15:00:00Z,2021-07-11T16:00:00Z,2021-07-11,9,IRONMTN_2_N001,LMP,37.73377
2021-07-12T10:00:00Z,2021-07-12T11:00:00Z,2021-07-12,4,IRONMTN_2_N001,LMP,52.18379
2021-07-12T07:00:00Z,2021-07-12T08:00:00Z,2021-07-12,1,IRONMTN_2_N001,LMP,61.14327
2021-07-12T14:00:00Z,2021-07-12T15:00:00Z,2021-07-12,8,IRONMTN_2_N001,LMP,53.42498
2021-07-12T15:00:00Z,2021-07-12T16:00:00Z,2021-07-12,9,IRONMTN_2_N001,LMP,48.25872
2021-07-12T23:00:00Z,2021-07-13T00:00:00Z,2021-07-12,17,IRONMTN_2_N001,LMP,92.28637
2021-07-12T09:00:00Z,2021-07-12T10:00:00Z,2021-07-12,3,IRONMTN_2_N001,LMP,52.25
2021-07-12T17:00:00Z,2021-07-12T18:00:00Z,2021-07-12,11,IRONMTN_2_N001,LMP,55.42873
2021-07-12T08:00:00Z,2021-07-12T09:00:00Z,2021-07-12,2,IRONMTN_2_N001,LMP,52.73032
2021-07-13T04:00:00Z,2021-07-13T05:00:00Z,2021-07-12,22,IRONMTN_2_N001,LMP,111.06998
2021-07-12T22:00:00Z,2021-07-12T23:00:00Z,2021-07-12,16,IRONMTN_2_N001,LMP,85.27447
2021-07-13T01:00:00Z,2021-07-13T02:00:00Z,2021-07-12,19,IRONMTN_2_N001,LMP,266.78876
2021-07-13T02:00:00Z,2021-07-13T03:00:00Z,2021-07-12,20,IRONMTN_2_N001,LMP,499.3625
2021-07-12T11:00:00Z,2021-07-12T12:00:00Z,2021-07-12,5,IRONMTN_2_N001,LMP,52.3991
2021-07-12T12:00:00Z,2021-07-12T13:00:00Z,2021-07-12,6,IRONMTN_2_N001,LMP,54.16512
2021-07-13T06:00:00Z,2021-07-13T07:00:00Z,2021-07-12,24,IRONMTN_2_N001,LMP,67.38307
2021-07-12T19:00:00Z,2021-07-12T20:00:00Z,2021-07-12,13,IRONMTN_2_N001,LMP,67.65991
2021-07-12T21:00:00Z,2021-07-12T22:00:00Z,2021-07-12,15,IRONMTN_2_N001,LMP,82.24468
2021-07-13T00:00:00Z,2021-07-13T01:00:00Z,2021-07-12,18,IRONMTN_2_N001,LMP,115.15213
2021-07-12T13:00:00Z,2021-07-12T14:00:00Z,2021-07-12,7,IRONMTN_2_N001,LMP,65.00934
2021-07-13T05:00:00Z,2021-07-13T06:00:00Z,2021-07-12,23,IRONMTN_2_N001,LMP,81.08322
2021-07-12T16:00:00Z,2021-07-12T17:00:00Z,2021-07-12,10,IRONMTN_2_N001,LMP,53.43008
2021-07-12T18:00:00Z,2021-07-12T19:00:00Z,2021-07-12,12,IRONMTN_2_N001,LMP,58.23679
2021-07-12T20:00:00Z,2021-07-12T21:00:00Z,2021-07-12,14,IRONMTN_2_N001,LMP,76.33555
2021-07-13T03:00:00Z,2021-07-13T04:00:00Z,2021-07-12,21,IRONMTN_2_N001,LMP,212.3876
2021-07-14T01:00:00Z,2021-07-14T02:00:00Z,2021-07-13,19,IRONMTN_2_N001,LMP,171.47414
2021-07-13T17:00:00Z,2021-07-13T18:00:00Z,2021-07-13,11,IRONMTN_2_N001,LMP,50.89986
2021-07-13T21:00:00Z,2021-07-13T22:00:00Z,2021-07-13,15,IRONMTN_2_N001,LMP,77.75752
2021-07-13T23:00:00Z,2021-07-14T00:00:00Z,2021-07-13,17,IRONMTN_2_N001,LMP,89.44115
2021-07-13T12:00:00Z,2021-07-13T13:00:00Z,2021-07-13,6,IRONMTN_2_N001,LMP,59.70963
2021-07-13T16:00:00Z,2021-07-13T17:00:00Z,2021-07-13,10,IRONMTN_2_N001,LMP,50.73966
2021-07-13T22:00:00Z,2021-07-13T23:00:00Z,2021-07-13,16,IRONMTN_2_N001,LMP,89.01507
2021-07-13T09:00:00Z,2021-07-13T10:00:00Z,2021-07-13,3,IRONMTN_2_N001,LMP,56.96811
2021-07-13T11:00:00Z,2021-07-13T12:00:00Z,2021-07-13,5,IRONMTN_2_N001,LMP,57.5884
2021-07-14T03:00:00Z,2021-07-14T04:00:00Z,2021-07-13,21,IRONMTN_2_N001,LMP,167.59906
2021-07-14T04:00:00Z,2021-07-14T05:00:00Z,2021-07-13,22,IRONMTN_2_N001,LMP,114.00291
2021-07-13T15:00:00Z,2021-07-13T16:00:00Z,2021-07-13,9,IRONMTN_2_N001,LMP,49.11256
2021-07-13T10:00:00Z,2021-07-13T11:00:00Z,2021-07-13,4,IRONMTN_2_N001,LMP,57.40767
2021-07-14T00:00:00Z,2021-07-14T01:00:00Z,2021-07-13,18,IRONMTN_2_N001,LMP,103.01734
2021-07-13T07:00:00Z,2021-07-13T08:00:00Z,2021-07-13,1,IRONMTN_2_N001,LMP,62.16004
2021-07-14T06:00:00Z,2021-07-14T07:00:00Z,2021-07-13,24,IRONMTN_2_N001,LMP,69.24844
2021-07-13T13:00:00Z,2021-07-13T14:00:00Z,2021-07-13,7,IRONMTN_2_N001,LMP,82.13804
2021-07-13T14:00:00Z,2021-07-13T15:00:00Z,2021-07-13,8,IRONMTN_2_N001,LMP,56.87868
2021-07-13T18:00:00Z,2021-07-13T19:00:00Z,2021-07-13,12,IRONMTN_2_N001,LMP,57.2213
2021-07-14T02:00:00Z,2021-07-14T03:00:00Z,2021-07-13,20,IRONMTN_2_N001,LMP,316.95923
2021-07-13T20:00:00Z,2021-07-13T21:00:00Z,2021-07-13,14,IRONMTN_2_N001,LMP,69.77813
2021-07-13T19:00:00Z,2021-07-13T20:00:00Z,2021-07-13,13,IRONMTN_2_N001,LMP,61.15953
2021-07-13T08:00:00Z,2021-07-13T09:00:00Z,2021-07-13,2,IRONMTN_2_N001,LMP,56.3424
2021-07-14T05:00:00Z,2021-07-14T06:00:00Z,2021-07-13,23,IRONMTN_2_N001,LMP,81.70098
2021-07-15T00:00:00Z,2021-07-15T01:00:00Z,2021-07-14,18,IRONMTN_2_N001,LMP,80.76105
2021-07-14T10:00:00Z,2021-07-14T11:00:00Z,2021-07-14,4,IRONMTN_2_N001,LMP,52.65082
2021-07-14T11:00:00Z,2021-07-14T12:00:00Z,2021-07-14,5,IRONMTN_2_N001,LMP,52.26322
2021-07-14T16:00:00Z,2021-07-14T17:00:00Z,2021-07-14,10,IRONMTN_2_N001,LMP,47.95496
2021-07-14T20:00:00Z,2021-07-14T21:00:00Z,2021-07-14,14,IRONMTN_2_N001,LMP,54.20959
2021-07-15T06:00:00Z,2021-07-15T07:00:00Z,2021-07-14,24,IRONMTN_2_N001,LMP,60.0314
2021-07-14T19:00:00Z,2021-07-14T20:00:00Z,2021-07-14,13,IRONMTN_2_N001,LMP,52.53333
2021-07-14T21:00:00Z,2021-07-14T22:00:00Z,2021-07-14,15,IRONMTN_2_N001,LMP,60.1335
2021-07-14T22:00:00Z,2021-07-14T23:00:00Z,2021-07-14,16,IRONMTN_2_N001,LMP,68.61174
2021-07-15T01:00:00Z,2021-07-15T02:00:00Z,2021-07-14,19,IRONMTN_2_N001,LMP,103.64406
2021-07-14T07:00:00Z,2021-07-14T08:00:00Z,2021-07-14,1,IRONMTN_2_N001,LMP,61.71312
2021-07-14T17:00:00Z,2021-07-14T18:00:00Z,2021-07-14,11,IRONMTN_2_N001,LMP,43.72313
2021-07-14T18:00:00Z,2021-07-14T19:00:00Z,2021-07-14,12,IRONMTN_2_N001,LMP,48.81036
2021-07-14T23:00:00Z,2021-07-15T00:00:00Z,2021-07-14,17,IRONMTN_2_N001,LMP,74.92742
2021-07-14T12:00:00Z,2021-07-14T13:00:00Z,2021-07-14,6,IRONMTN_2_N001,LMP,57.13847
2021-07-15T02:00:00Z,2021-07-15T03:00:00Z,2021-07-14,20,IRONMTN_2_N001,LMP,157.77664
2021-07-15T04:00:00Z,2021-07-15T05:00:00Z,2021-07-14,22,IRONMTN_2_N001,LMP,86.46629
2021-07-15T05:00:00Z,2021-07-15T06:00:00Z,2021-07-14,23,IRONMTN_2_N001,LMP,72.61446
2021-07-14T09:00:00Z,2021-07-14T10:00:00Z,2021-07-14,3,IRONMTN_2_N001,LMP,52.81998
2021-07-14T13:00:00Z,2021-07-14T14:00:00Z,2021-07-14,7,IRONMTN_2_N001,LMP,66.43163
2021-07-15T03:00:00Z,2021-07-15T04:00:00Z,2021-07-14,21,IRONMTN_2_N001,LMP,106.94211
2021-07-14T14:00:00Z,2021-07-14T15:00:00Z,2021-07-14,8,IRONMTN_2_N001,LMP,52.84662
2021-07-14T08:00:00Z,2021-07-14T09:00:00Z,2021-07-14,2,IRONMTN_2_N001,LMP,55.3196
2021-07-14T15:00:00Z,2021-07-14T16:00:00Z,2021-07-14,9,IRONMTN_2_N001,LMP,48.14924
2021-07-15T16:00:00Z,2021-07-15T17:00:00Z,2021-07-15,10,IRONMTN_2_N001,LMP,40.23757
2021-07-16T01:00:00Z,2021-07-16T02:00:00Z,2021-07-15,19,IRONMTN_2_N001,LMP,77.68446
2021-07-15T21:00:00Z,2021-07-15T22:00:00Z,2021-07-15,15,IRONMTN_2_N001,LMP,51.14405
2021-07-15T07:00:00Z,2021-07-15T08:00:00Z,2021-07-15,1,IRONMTN_2_N001,LMP,48.90395
2021-07-15T19:00:00Z,2021-07-15T20:00:00Z,2021-07-15,13,IRONMTN_2_N001,LMP,43.10552
2021-07-16T00:00:00Z,2021-07-16T01:00:00Z,2021-07-15,18,IRONMTN_2_N001,LMP,64.36
2021-07-15T09:00:00Z,2021-07-15T10:00:00Z,2021-07-15,3,IRONMTN_2_N001,LMP,44.99246
2021-07-15T22:00:00Z,2021-07-15T23:00:00Z,2021-07-15,16,IRONMTN_2_N001,LMP,53.2761
2021-07-15T14:00:00Z,2021-07-15T15:00:00Z,2021-07-15,8,IRONMTN_2_N001,LMP,41.87568
2021-07-15T13:00:00Z,2021-07-15T14:00:00Z,2021-07-15,7,IRONMTN_2_N001,LMP,54.64987
2021-07-16T03:00:00Z,2021-07-16T04:00:00Z,2021-07-15,21,IRONMTN_2_N001,LMP,84.38196
2021-07-15T17:00:00Z,2021-07-15T18:00:00Z,2021-07-15,11,IRONMTN_2_N001,LMP,39.89928
2021-07-15T10:00:00Z,2021-07-15T11:00:00Z,2021-07-15,4,IRONMTN_2_N001,LMP,45.69269
2021-07-16T05:00:00Z,2021-07-16T06:00:00Z,2021-07-15,23,IRONMTN_2_N001,LMP,57.91705
2021-07-15T12:00:00Z,2021-07-15T13:00:00Z,2021-07-15,6,IRONMTN_2_N001,LMP,48.83636
2021-07-15T08:00:00Z,2021-07-15T09:00:00Z,2021-07-15,2,IRONMTN_2_N001,LMP,45.39007
2021-07-15T15:00:00Z,2021-07-15T16:00:00Z,2021-07-15,9,IRONMTN_2_N001,LMP,39.87613
2021-07-16T04:00:00Z,2021-07-16T05:00:00Z,2021-07-15,22,IRONMTN_2_N001,LMP,77.79379
2021-07-15T11:00:00Z,2021-07-15T12:00:00Z,2021-07-15,5,IRONMTN_2_N001,LMP,46.0498
2021-07-15T20:00:00Z,2021-07-15T21:00:00Z,2021-07-15,14,IRONMTN_2_N001,LMP,49.41142
2021-07-15T18:00:00Z,2021-07-15T19:00:00Z,2021-07-15,12,IRONMTN_2_N001,LMP,41.6157
2021-07-16T02:00:00Z,2021-07-16T03:00:00Z,2021-07-15,20,IRONMTN_2_N001,LMP,99.43181
2021-07-15T23:00:00Z,2021-07-16T00:00:00Z,2021-07-15,17,IRONMTN_2_N001,LMP,56.20508
2021-07-16T06:00:00Z,2021-07-16T07:00:00Z,2021-07-15,24,IRONMTN_2_N001,LMP,51.29649
2021-07-16T08:00:00Z,2021-07-16T09:00:00Z,2021-07-16,2,IRONMTN_2_N001,LMP,45.24619
2021-07-16T19:00:00Z,2021-07-16T20:00:00Z,2021-07-16,13,IRONMTN_2_N001,LMP,43.29392
2021-07-17T03:00:00Z,2021-07-17T04:00:00Z,2021-07-16,21,IRONMTN_2_N001,LMP,93.53187
2021-07-16T16:00:00Z,2021-07-16T17:00:00Z,2021-07-16,10,IRONMTN_2_N001,LMP,38.08029
2021-07-16T20:00:00Z,2021-07-16T21:00:00Z,2021-07-16,14,IRONMTN_2_N001,LMP,48.45431
2021-07-16T22:00:00Z,2021-07-16T23:00:00Z,2021-07-16,16,IRONMTN_2_N001,LMP,53.42899
2021-07-16T07:00:00Z,2021-07-16T08:00:00Z,2021-07-16,1,IRONMTN_2_N001,LMP,48.282
2021-07-16T15:00:00Z,2021-07-16T16:00:00Z,2021-07-16,9,IRONMTN_2_N001,LMP,38.21461
2021-07-17T00:00:00Z,2021-07-17T01:00:00Z,2021-07-16,18,IRONMTN_2_N001,LMP,62.87472
2021-07-16T09:00:00Z,2021-07-16T10:00:00Z,2021-07-16,3,IRONMTN_2_N001,LMP,47.59744
2021-07-17T02:00:00Z,2021-07-17T03:00:00Z,2021-07-16,20,IRONMTN_2_N001,LMP,101.28524
2021-07-16T14:00:00Z,2021-07-16T15:00:00Z,2021-07-16,8,IRONMTN_2_N001,LMP,42.42743
2021-07-16T17:00:00Z,2021-07-16T18:00:00Z,2021-07-16,11,IRONMTN_2_N001,LMP,38.47703
2021-07-17T01:00:00Z,2021-07-17T02:00:00Z,2021-07-16,19,IRONMTN_2_N001,LMP,80.44135
2021-07-17T04:00:00Z,2021-07-17T05:00:00Z,2021-07-16,22,IRONMTN_2_N001,LMP,78.19031
2021-07-17T06:00:00Z,2021-07-17T07:00:00Z,2021-07-16,24,IRONMTN_2_N001,LMP,54.79768
2021-07-16T21:00:00Z,2021-07-16T22:00:00Z,2021-07-16,15,IRONMTN_2_N001,LMP,49.89771
2021-07-16T23:00:00Z,2021-07-17T00:00:00Z,2021-07-16,17,IRONMTN_2_N001,LMP,57.11869
2021-07-16T12:00:00Z,2021-07-16T13:00:00Z,2021-07-16,6,IRONMTN_2_N001,LMP,47.75362
2021-07-17T05:00:00Z,2021-07-17T06:00:00Z,2021-07-16,23,IRONMTN_2_N001,LMP,62.20164
2021-07-16T10:00:00Z,2021-07-16T11:00:00Z,2021-07-16,4,IRONMTN_2_N001,LMP,46.54888
2021-07-16T11:00:00Z,2021-07-16T12:00:00Z,2021-07-16,5,IRONMTN_2_N001,LMP,46.00784
2021-07-16T18:00:00Z,2021-07-16T19:00:00Z,2021-07-16,12,IRONMTN_2_N001,LMP,39.14473
2021-07-16T13:00:00Z,2021-07-16T14:00:00Z,2021-07-16,7,IRONMTN_2_N001,LMP,52.85587
2021-07-17T09:00:00Z,2021-07-17T10:00:00Z,2021-07-17,3,IRONMTN_2_N001,LMP,44.81894
2021-07-18T00:00:00Z,2021-07-18T01:00:00Z,2021-07-17,18,IRONMTN_2_N001,LMP,72.8964
2021-07-17T22:00:00Z,2021-07-17T23:00:00Z,2021-07-17,16,IRONMTN_2_N001,LMP,52.59598
2021-07-17T07:00:00Z,2021-07-17T08:00:00Z,2021-07-17,1,IRONMTN_2_N001,LMP,48.08914
2021-07-18T03:00:00Z,2021-07-18T04:00:00Z,2021-07-17,21,IRONMTN_2_N001,LMP,83.76897
2021-07-17T16:00:00Z,2021-07-17T17:00:00Z,2021-07-17,10,IRONMTN_2_N001,LMP,34.60221
2021-07-17T23:00:00Z,2021-07-18T00:00:00Z,2021-07-17,17,IRONMTN_2_N001,LMP,58.02977
2021-07-18T02:00:00Z,2021-07-18T03:00:00Z,2021-07-17,20,IRONMTN_2_N001,LMP,95.64571
2021-07-17T15:00:00Z,2021-07-17T16:00:00Z,2021-07-17,9,IRONMTN_2_N001,LMP,32.37182
2021-07-17T18:00:00Z,2021-07-17T19:00:00Z,2021-07-17,12,IRONMTN_2_N001,LMP,39.45491
2021-07-17T19:00:00Z,2021-07-17T20:00:00Z,2021-07-17,13,IRONMTN_2_N001,LMP,42.33448
2021-07-17T08:00:00Z,2021-07-17T09:00:00Z,2021-07-17,2,IRONMTN_2_N001,LMP,47.44603
2021-07-17T11:00:00Z,2021-07-17T12:00:00Z,2021-07-17,5,IRONMTN_2_N001,LMP,43.54841
2021-07-17T14:00:00Z,2021-07-17T15:00:00Z,2021-07-17,8,IRONMTN_2_N001,LMP,38.04763
2021-07-18T04:00:00Z,2021-07-18T05:00:00Z,2021-07-17,22,IRONMTN_2_N001,LMP,73.48472
2021-07-18T05:00:00Z,2021-07-18T06:00:00Z,2021-07-17,23,IRONMTN_2_N001,LMP,57.71099
2021-07-17T17:00:00Z,2021-07-17T18:00:00Z,2021-07-17,11,IRONMTN_2_N001,LMP,35.39026
2021-07-17T21:00:00Z,2021-07-17T22:00:00Z,2021-07-17,15,IRONMTN_2_N001,LMP,48.33563
2021-07-17T10:00:00Z,2021-07-17T11:00:00Z,2021-07-17,4,IRONMTN_2_N001,LMP,44.83464
2021-07-18T06:00:00Z,2021-07-18T07:00:00Z,2021-07-17,24,IRONMTN_2_N001,LMP,49.59494
2021-07-17T12:00:00Z,2021-07-17T13:00:00Z,2021-07-17,6,IRONMTN_2_N001,LMP,45.05029
2021-07-17T20:00:00Z,2021-07-17T21:00:00Z,2021-07-17,14,IRONMTN_2_N001,LMP,44.75822
2021-07-18T01:00:00Z,2021-07-18T02:00:00Z,2021-07-17,19,IRONMTN_2_N001,LMP,78.15852
2021-07-17T13:00:00Z,2021-07-17T14:00:00Z,2021-07-17,7,IRONMTN_2_N001,LMP,45.49958
2021-07-18T22:00:00Z,2021-07-18T23:00:00Z,2021-07-18,16,IRONMTN_2_N001,LMP,53.66116
2021-07-18T18:00:00Z,2021-07-18T19:00:00Z,2021-07-18,12,IRONMTN_2_N001,LMP,42.69777
2021-07-19T03:00:00Z,2021-07-19T04:00:00Z,2021-07-18,21,IRONMTN_2_N001,LMP,83.07459
2021-07-18T17:00:00Z,2021-07-18T18:00:00Z,2021-07-18,11,IRONMTN_2_N001,LMP,39.03802
2021-07-18T23:00:00Z,2021-07-19T00:00:00Z,2021-07-18,17,IRONMTN_2_N001,LMP,67.26459
2021-07-18T21:00:00Z,2021-07-18T22:00:00Z,2021-07-18,15,IRONMTN_2_N001,LMP,54.0535
2021-07-18T19:00:00Z,2021-07-18T20:00:00Z,2021-07-18,13,IRONMTN_2_N001,LMP,43.44359
2021-07-18T13:00:00Z,2021-07-18T14:00:00Z,2021-07-18,7,IRONMTN_2_N001,LMP,44.41317
2021-07-18T12:00:00Z,2021-07-18T13:00:00Z,2021-07-18,6,IRONMTN_2_N001,LMP,46.00144
2021-07-18T11:00:00Z,2021-07-18T12:00:00Z,2021-07-18,5,IRONMTN_2_N001,LMP,46.5297
2021-07-19T01:00:00Z,2021-07-19T02:00:00Z,2021-07-18,19,IRONMTN_2_N001,LMP,84.93904
2021-07-18T20:00:00Z,2021-07-18T21:00:00Z,2021-07-18,14,IRONMTN_2_N001,LMP,46.56933
2021-07-18T08:00:00Z,2021-07-18T09:00:00Z,2021-07-18,2,IRONMTN_2_N001,LMP,46.01612
2021-07-18T16:00:00Z,2021-07-18T17:00:00Z,2021-07-18,10,IRONMTN_2_N001,LMP,37.016
2021-07-18T09:00:00Z,2021-07-18T10:00:00Z,2021-07-18,3,IRONMTN_2_N001,LMP,45.04995
2021-07-18T10:00:00Z,2021-07-18T11:00:00Z,2021-07-18,4,IRONMTN_2_N001,LMP,46.3457
2021-07-18T14:00:00Z,2021-07-18T15:00:00Z,2021-07-18,8,IRONMTN_2_N001,LMP,39.41781
2021-07-19T04:00:00Z,2021-07-19T05:00:00Z,2021-07-18,22,IRONMTN_2_N001,LMP,75.5939
2021-07-19T06:00:00Z,2021-07-19T07:00:00Z,2021-07-18,24,IRONMTN_2_N001,LMP,53.41727
2021-07-19T05:00:00Z,2021-07-19T06:00:00Z,2021-07-18,23,IRONMTN_2_N001,LMP,60.57821
2021-07-18T07:00:00Z,2021-07-18T08:00:00Z,2021-07-18,1,IRONMTN_2_N001,LMP,48.08069
2021-07-19T02:00:00Z,2021-07-19T03:00:00Z,2021-07-18,20,IRONMTN_2_N001,LMP,97.54752
2021-07-19T00:00:00Z,2021-07-19T01:00:00Z,2021-07-18,18,IRONMTN_2_N001,LMP,75.20656
2021-07-18T15:00:00Z,2021-07-18T16:00:00Z,2021-07-18,9,IRONMTN_2_N001,LMP,34.68553
2021-07-19T08:00:00Z,2021-07-19T09:00:00Z,2021-07-19,2,IRONMTN_2_N001,LMP,50.37711
2021-07-19T17:00:00Z,2021-07-19T18:00:00Z,2021-07-19,11,IRONMTN_2_N001,LMP,54.59042
2021-07-20T00:00:00Z,2021-07-20T01:00:00Z,2021-07-19,18,IRONMTN_2_N001,LMP,105.63737
2021-07-20T01:00:00Z,2021-07-20T02:00:00Z,2021-07-19,19,IRONMTN_2_N001,LMP,191.52522
2021-07-19T11:00:00Z,2021-07-19T12:00:00Z,2021-07-19,5,IRONMTN_2_N001,LMP,49.31988
2021-07-19T15:00:00Z,2021-07-19T16:00:00Z,2021-07-19,9,IRONMTN_2_N001,LMP,55.8107
2021-07-19T07:00:00Z,2021-07-19T08:00:00Z,2021-07-19,1,IRONMTN_2_N001,LMP,55.23407
2021-07-19T10:00:00Z,2021-07-19T11:00:00Z,2021-07-19,4,IRONMTN_2_N001,LMP,46.10411
2021-07-20T05:00:00Z,2021-07-20T06:00:00Z,2021-07-19,23,IRONMTN_2_N001,LMP,71.6762
2021-07-19T18:00:00Z,2021-07-19T19:00:00Z,2021-07-19,12,IRONMTN_2_N001,LMP,62.0407
2021-07-19T20:00:00Z,2021-07-19T21:00:00Z,2021-07-19,14,IRONMTN_2_N001,LMP,75.58825
2021-07-19T22:00:00Z,2021-07-19T23:00:00Z,2021-07-19,16,IRONMTN_2_N001,LMP,90.89999
2021-07-20T04:00:00Z,2021-07-20T05:00:00Z,2021-07-19,22,IRONMTN_2_N001,LMP,93.01796
2021-07-19T16:00:00Z,2021-07-19T17:00:00Z,2021-07-19,10,IRONMTN_2_N001,LMP,56.5097
2021-07-19T19:00:00Z,2021-07-19T20:00:00Z,2021-07-19,13,IRONMTN_2_N001,LMP,70.11974
2021-07-19T12:00:00Z,2021-07-19T13:00:00Z,2021-07-19,6,IRONMTN_2_N001,LMP,51.76863
2021-07-20T03:00:00Z,2021-07-20T04:00:00Z,2021-07-19,21,IRONMTN_2_N001,LMP,134.46304
2021-07-20T06:00:00Z,2021-07-20T07:00:00Z,2021-07-19,24,IRONMTN_2_N001,LMP,63.52335
2021-07-19T21:00:00Z,2021-07-19T22:00:00Z,2021-07-19,15,IRONMTN_2_N001,LMP,87.45764
2021-07-19T23:00:00Z,2021-07-20T00:00:00Z,2021-07-19,17,IRONMTN_2_N001,LMP,93.92959
2021-07-20T02:00:00Z,2021-07-20T03:00:00Z,2021-07-19,20,IRONMTN_2_N001,LMP,273.95514
2021-07-19T13:00:00Z,2021-07-19T14:00:00Z,2021-07-19,7,IRONMTN_2_N001,LMP,70.60114
2021-07-19T14:00:00Z,2021-07-19T15:00:00Z,2021-07-19,8,IRONMTN_2_N001,LMP,59.05377
2021-07-19T09:00:00Z,2021-07-19T10:00:00Z,2021-07-19,3,IRONMTN_2_N001,LMP,46.17688
2021-07-20T22:00:00Z,2021-07-20T23:00:00Z,2021-07-20,16,IRONMTN_2_N001,LMP,85.58048
2021-07-21T00:00:00Z,2021-07-21T01:00:00Z,2021-07-20,18,IRONMTN_2_N001,LMP,103.45841
2021-07-20T07:00:00Z,2021-07-20T08:00:00Z,2021-07-20,1,IRONMTN_2_N001,LMP,50.43424
2021-07-20T21:00:00Z,2021-07-20T22:00:00Z,2021-07-20,15,IRONMTN_2_N001,LMP,79.21601
2021-07-20T20:00:00Z,2021-07-20T21:00:00Z,2021-07-20,14,IRONMTN_2_N001,LMP,65.50389
