intervalstarttime_gmt,intervalendtime_gmt,opr_dt,opr_hr,node,lmp_type,mw
2021-06-10T19:00:00Z,2021-06-10T20:00:00Z,2021-06-10,13,IRONMTN_2_N001,LMP,7.76139
2021-06-10T12:00:00Z,2021-06-10T13:00:00Z,2021-06-10,6,IRONMTN_2_N001,LMP,33.25377
2021-06-10T17:00:00Z,2021-06-10T18:00:00Z,2021-06-10,11,IRONMTN_2_N001,LMP,5.25886
2021-06-11T04:00:00Z,2021-06-11T05:00:00Z,2021-06-10,22,IRONMTN_2_N001,LMP,45.27708
2021-06-10T11:00:00Z,2021-06-10T12:00:00Z,2021-06-10,5,IRONMTN_2_N001,LMP,28.31977
2021-06-10T21:00:00Z,2021-06-10T22:00:00Z,2021-06-10,15,IRONMTN_2_N001,LMP,13.03724
2021-06-11T06:00:00Z,2021-06-11T07:00:00Z,2021-06-10,24,IRONMTN_2_N001,LMP,34.39197
2021-06-10T22:00:00Z,2021-06-10T23:00:00Z,2021-06-10,16,IRONMTN_2_N001,LMP,16.51602
2021-06-10T14:00:00Z,2021-06-10T15:00:00Z,2021-06-10,8,IRONMTN_2_N001,LMP,17.06982
2021-06-11T00:00:00Z,2021-06-11T01:00:00Z,2021-06-10,18,IRONMTN_2_N001,LMP,22.89477
2021-06-11T11:00:00Z,2021-06-11T12:00:00Z,2021-06-11,5,IRONMTN_2_N001,LMP,34.78405
2021-06-12T02:00:00Z,2021-06-12T03:00:00Z,2021-06-11,20,IRONMTN_2_N001,LMP,56.76889
2021-06-11T21:00:00Z,2021-06-11T22:00:00Z,2021-06-11,15,IRONMTN_2_N001,LMP,24.94373
2021-06-11T10:00:00Z,2021-06-11T11:00:00Z,2021-06-11,4,IRONMTN_2_N001,LMP,32.6219
2021-06-12T04:00:00Z,2021-06-12T05:00:00Z,2021-06-11,22,IRONMTN_2_N001,LMP,46.99329
2021-06-12T00:00:00Z,2021-06-12T01:00:00Z,2021-06-11,18,IRONMTN_2_N001,LMP,31.24254
2021-06-11T14:00:00Z,2021-06-11T15:00:00Z,2021-06-11,8,IRONMTN_2_N001,LMP,23.37463
2021-06-11T18:00:00Z,2021-06-11T19:00:00Z,2021-06-11,12,IRONMTN_2_N001,LMP,18.77068
2021-06-11T23:00:00Z,2021-06-12T00:00:00Z,2021-06-11,17,IRONMTN_2_N001,LMP,25.13814
2021-06-11T17:00:00Z,2021-06-11T18:00:00Z,2021-06-11,11,IRONMTN_2_N001,LMP,16.17216
2021-06-12T05:00:00Z,2021-06-12T06:00:00Z,2021-06-11,23,IRONMTN_2_N001,LMP,42.41907
2021-06-12T06:00:00Z,2021-06-12T07:00:00Z,2021-06-11,24,IRONMTN_2_N001,LMP,39.92935
2021-06-11T12:00:00Z,2021-06-11T13:00:00Z,2021-06-11,6,IRONMTN_2_N001,LMP,39.89862
2021-06-11T08:00:00Z,2021-06-11T09:00:00Z,2021-06-11,2,IRONMTN_2_N001,LMP,35.79676
2021-06-11T22:00:00Z,2021-06-11T23:00:00Z,2021-06-11,16,IRONMTN_2_N001,LMP,29.01564
2021-06-11T19:00:00Z,2021-06-11T20:00:00Z,2021-06-11,13,IRONMTN_2_N001,LMP,21.48079
2021-06-11T13:00:00Z,2021-06-11T14:00:00Z,2021-06-11,7,IRONMTN_2_N001,LMP,35.97724
2021-06-12T01:00:00Z,2021-06-12T02:00:00Z,2021-06-11,19,IRONMTN_2_N001,LMP,42.39062
2021-06-11T07:00:00Z,2021-06-11T08:00:00Z,2021-06-11,1,IRONMTN_2_N001,LMP,39.67405
2021-06-11T09:00:00Z,2021-06-11T10:00:00Z,2021-06-11,3,IRONMTN_2_N001,LMP,33.0729
2021-06-11T16:00:00Z,2021-06-11T17:00:00Z,2021-06-11,10,IRONMTN_2_N001,LMP,16.38624
2021-06-11T20:00:00Z,2021-06-11T21:00:00Z,2021-06-11,14,IRONMTN_2_N001,LMP,23.43506
2021-06-12T03:00:00Z,2021-06-12T04:00:00Z,2021-06-11,21,IRONMTN_2_N001,LMP,57.81227
2021-06-11T15:00:00Z,2021-06-11T16:00:00Z,2021-06-11,9,IRONMTN_2_N001,LMP,19.17366
2021-06-12T13:00:00Z,2021-06-12T14:00:00Z,2021-06-12,7,IRONMTN_2_N001,LMP,33.44419
2021-06-12T23:00:00Z,2021-06-13T00:00:00Z,2021-06-12,17,IRONMTN_2_N001,LMP,30.07811
2021-06-12T15:00:00Z,2021-06-12T16:00:00Z,2021-06-12,9,IRONMTN_2_N001,LMP,10.55995
2021-06-12T08:00:00Z,2021-06-12T09:00:00Z,2021-06-12,2,IRONMTN_2_N001,LMP,35.39442
2021-06-12T19:00:00Z,2021-06-12T20:00:00Z,2021-06-12,13,IRONMTN_2_N001,LMP,20.27248
2021-06-12T18:00:00Z,2021-06-12T19:00:00Z,2021-06-12,12,IRONMTN_2_N001,LMP,14.80116
2021-06-12T16:00:00Z,2021-06-12T17:00:00Z,2021-06-12,10,IRONMTN_2_N001,LMP,11.26689
2021-06-12T22:00:00Z,2021-06-12T23:00:00Z,2021-06-12,16,IRONMTN_2_N001,LMP,31.85254
2021-06-12T20:00:00Z,2021-06-12T21:00:00Z,2021-06-12,14,IRONMTN_2_N001,LMP,26.21271
2021-06-13T04:00:00Z,2021-06-13T05:00:00Z,2021-06-12,22,IRONMTN_2_N001,LMP,47.21962
2021-06-13T02:00:00Z,2021-06-13T03:00:00Z,2021-06-12,20,IRONMTN_2_N001,LMP,59.72101
2021-06-13T00:00:00Z,2021-06-13T01:00:00Z,2021-06-12,18,IRONMTN_2_N001,LMP,34.24597
2021-06-12T12:00:00Z,2021-06-12T13:00:00Z,2021-06-12,6,IRONMTN_2_N001,LMP,34.05524
2021-06-12T07:00:00Z,2021-06-12T08:00:00Z,2021-06-12,1,IRONMTN_2_N001,LMP,35.26352
2021-06-12T17:00:00Z,2021-06-12T18:00:00Z,2021-06-12,11,IRONMTN_2_N001,LMP,12.2825
2021-06-12T11:00:00Z,2021-06-12T12:00:00Z,2021-06-12,5,IRONMTN_2_N001,LMP,31.72564
2021-06-13T01:00:00Z,2021-06-13T02:00:00Z,2021-06-12,19,IRONMTN_2_N001,LMP,45.99642
2021-06-13T06:00:00Z,2021-06-13T07:00:00Z,2021-06-12,24,IRONMTN_2_N001,LMP,35.8835
2021-06-12T21:00:00Z,2021-06-12T22:00:00Z,2021-06-12,15,IRONMTN_2_N001,LMP,29.09405
2021-06-12T14:00:00Z,2021-06-12T15:00:00Z,2021-06-12,8,IRONMTN_2_N001,LMP,13.74919
2021-06-13T05:00:00Z,2021-06-13T06:00:00Z,2021-06-12,23,IRONMTN_2_N001,LMP,38.80067
2021-06-13T03:00:00Z,2021-06-13T04:00:00Z,2021-06-12,21,IRONMTN_2_N001,LMP,53.88797
2021-06-12T10:00:00Z,2021-06-12T11:00:00Z,2021-06-12,4,IRONMTN_2_N001,LMP,31.59611
2021-06-12T09:00:00Z,2021-06-12T10:00:00Z,2021-06-12,3,IRONMTN_2_N001,LMP,33.66475
2021-06-14T01:00:00Z,2021-06-14T02:00:00Z,2021-06-13,19,IRONMTN_2_N001,LMP,62.97747
2021-06-13T21:00:00Z,2021-06-13T22:00:00Z,2021-06-13,15,IRONMTN_2_N001,LMP,33.87973
2021-06-14T02:00:00Z,2021-06-14T03:00:00Z,2021-06-13,20,IRONMTN_2_N001,LMP,83.33319
2021-06-14T03:00:00Z,2021-06-14T04:00:00Z,2021-06-13,21,IRONMTN_2_N001,LMP,72.11874
2021-06-13T12:00:00Z,2021-06-13T13:00:00Z,2021-06-13,6,IRONMTN_2_N001,LMP,37.76531
2021-06-13T20:00:00Z,2021-06-13T21:00:00Z,2021-06-13,14,IRONMTN_2_N001,LMP,30.99535
2021-06-14T05:00:00Z,2021-06-14T06:00:00Z,2021-06-13,23,IRONMTN_2_N001,LMP,47.27283
2021-06-13T07:00:00Z,2021-06-13T08:00:00Z,2021-06-13,1,IRONMTN_2_N001,LMP,42.61395
2021-06-14T00:00:00Z,2021-06-14T01:00:00Z,2021-06-13,18,IRONMTN_2_N001,LMP,47.39931
2021-06-13T22:00:00Z,2021-06-13T23:00:00Z,2021-06-13,16,IRONMTN_2_N001,LMP,37.047
2021-06-13T19:00:00Z,2021-06-13T20:00:00Z,2021-06-13,13,IRONMTN_2_N001,LMP,27.38085
2021-06-13T18:00:00Z,2021-06-13T19:00:00Z,2021-06-13,12,IRONMTN_2_N001,LMP,20.0979
2021-06-13T10:00:00Z,2021-06-13T11:00:00Z,2021-06-13,4,IRONMTN_2_N001,LMP,36.35092
2021-06-13T09:00:00Z,2021-06-13T10:00:00Z,2021-06-13,3,IRONMTN_2_N001,LMP,38.03257
2021-06-13T08:00:00Z,2021-06-13T09:00:00Z,2021-06-13,2,IRONMTN_2_N001,LMP,38.85738
2021-06-13T23:00:00Z,2021-06-14T00:00:00Z,2021-06-13,17,IRONMTN_2_N001,LMP,41.53263
2021-06-13T17:00:00Z,2021-06-13T18:00:00Z,2021-06-13,11,IRONMTN_2_N001,LMP,15.21088
2021-06-13T14:00:00Z,2021-06-13T15:00:00Z,2021-06-13,8,IRONMTN_2_N001,LMP,20.57947
2021-06-14T04:00:00Z,2021-06-14T05:00:00Z,2021-06-13,22,IRONMTN_2_N001,LMP,59.41435
2021-06-13T11:00:00Z,2021-06-13T12:00:00Z,2021-06-13,5,IRONMTN_2_N001,LMP,37.97263
2021-06-13T16:00:00Z,2021-06-13T17:00:00Z,2021-06-13,10,IRONMTN_2_N001,LMP,15.57683
2021-06-13T13:00:00Z,2021-06-13T14:00:00Z,2021-06-13,7,IRONMTN_2_N001,LMP,36.36151
2021-06-13T15:00:00Z,2021-06-13T16:00:00Z,2021-06-13,9,IRONMTN_2_N001,LMP,12.83473
2021-06-14T06:00:00Z,2021-06-14T07:00:00Z,2021-06-13,24,IRONMTN_2_N001,LMP,43.76256
2021-06-14T12:00:00Z,2021-06-14T13:00:00Z,2021-06-14,6,IRONMTN_2_N001,LMP,49.85073
2021-06-15T04:00:00Z,2021-06-15T05:00:00Z,2021-06-14,22,IRONMTN_2_N001,LMP,76.14895
2021-06-14T11:00:00Z,2021-06-14T12:00:00Z,2021-06-14,5,IRONMTN_2_N001,LMP,40.78998
2021-06-14T21:00:00Z,2021-06-14T22:00:00Z,2021-06-14,15,IRONMTN_2_N001,LMP,57.88044
2021-06-15T01:00:00Z,2021-06-15T02:00:00Z,2021-06-14,19,IRONMTN_2_N001,LMP,114.09587
2021-06-14T10:00:00Z,2021-06-14T11:00:00Z,2021-06-14,4,IRONMTN_2_N001,LMP,38.61129
2021-06-14T14:00:00Z,2021-06-14T15:00:00Z,2021-06-14,8,IRONMTN_2_N001,LMP,38.8258
2021-06-14T17:00:00Z,2021-06-14T18:00:00Z,2021-06-14,11,IRONMTN_2_N001,LMP,37.89695
2021-06-14T18:00:00Z,2021-06-14T19:00:00Z,2021-06-14,12,IRONMTN_2_N001,LMP,44.39454
2021-06-15T06:00:00Z,2021-06-15T07:00:00Z,2021-06-14,24,IRONMTN_2_N001,LMP,51.20704
2021-06-14T15:00:00Z,2021-06-14T16:00:00Z,2021-06-14,9,IRONMTN_2_N001,LMP,36.03911
2021-06-14T07:00:00Z,2021-06-14T08:00:00Z,2021-06-14,1,IRONMTN_2_N001,LMP,42.98378
2021-06-14T22:00:00Z,2021-06-14T23:00:00Z,2021-06-14,16,IRONMTN_2_N001,LMP,72.93
2021-06-15T03:00:00Z,2021-06-15T04:00:00Z,2021-06-14,21,IRONMTN_2_N001,LMP,101.37829
2021-06-15T05:00:00Z,2021-06-15T06:00:00Z,2021-06-14,23,IRONMTN_2_N001,LMP,58.1865
2021-06-14T13:00:00Z,2021-06-14T14:00:00Z,2021-06-14,7,IRONMTN_2_N001,LMP,52.49547
2021-06-14T08:00:00Z,2021-06-14T09:00:00Z,2021-06-14,2,IRONMTN_2_N001,LMP,42.49732
2021-06-15T02:00:00Z,2021-06-15T03:00:00Z,2021-06-14,20,IRONMTN_2_N001,LMP,142.46657
2021-06-14T09:00:00Z,2021-06-14T10:00:00Z,2021-06-14,3,IRONMTN_2_N001,LMP,39.27042
2021-06-14T16:00:00Z,2021-06-14T17:00:00Z,2021-06-14,10,IRONMTN_2_N001,LMP,38.06077
2021-06-14T19:00:00Z,2021-06-14T20:00:00Z,2021-06-14,13,IRONMTN_2_N001,LMP,45.86971
2021-06-14T23:00:00Z,2021-06-15T00:00:00Z,2021-06-14,17,IRONMTN_2_N001,LMP,75.63718
2021-06-15T00:00:00Z,2021-06-15T01:00:00Z,2021-06-14,18,IRONMTN_2_N001,LMP,77.92983
2021-06-14T20:00:00Z,2021-06-14T21:00:00Z,2021-06-14,14,IRONMTN_2_N001,LMP,51.8143
2021-06-15T22:00:00Z,2021-06-15T23:00:00Z,2021-06-15,16,IRONMTN_2_N001,LMP,122.36163
2021-06-16T04:00:00Z,2021-06-16T05:00:00Z,2021-06-15,22,IRONMTN_2_N001,LMP,117.72192
2021-06-15T10:00:00Z,2021-06-15T11:00:00Z,2021-06-15,4,IRONMTN_2_N001,LMP,46.2757
2021-06-16T01:00:00Z,2021-06-16T02:00:00Z,2021-06-15,19,IRONMTN_2_N001,LMP,297.0186
2021-06-15T17:00:00Z,2021-06-15T18:00:00Z,2021-06-15,11,IRONMTN_2_N001,LMP,60.78001
2021-06-15T07:00:00Z,2021-06-15T08:00:00Z,2021-06-15,1,IRONMTN_2_N001,LMP,52.48648
2021-06-15T11:00:00Z,2021-06-15T12:00:00Z,2021-06-15,5,IRONMTN_2_N001,LMP,50.94242
2021-06-15T14:00:00Z,2021-06-15T15:00:00Z,2021-06-15,8,IRONMTN_2_N001,LMP,51.85697
2021-06-16T05:00:00Z,2021-06-16T06:00:00Z,2021-06-15,23,IRONMTN_2_N001,LMP,75.50145
2021-06-15T16:00:00Z,2021-06-15T17:00:00Z,2021-06-15,10,IRONMTN_2_N001,LMP,55.16743
2021-06-15T20:00:00Z,2021-06-15T21:00:00Z,2021-06-15,14,IRONMTN_2_N001,LMP,91.16831
2021-06-16T02:00:00Z,2021-06-16T03:00:00Z,2021-06-15,20,IRONMTN_2_N001,LMP,317.6785
2021-06-15T23:00:00Z,2021-06-16T00:00:00Z,2021-06-15,17,IRONMTN_2_N001,LMP,144.15839
2021-06-15T13:00:00Z,2021-06-15T14:00:00Z,2021-06-15,7,IRONMTN_2_N001,LMP,63.04395
2021-06-15T21:00:00Z,2021-06-15T22:00:00Z,2021-06-15,15,IRONMTN_2_N001,LMP,96.6825
2021-06-16T00:00:00Z,2021-06-16T01:00:00Z,2021-06-15,18,IRONMTN_2_N001,LMP,153.89671
2021-06-15T08:00:00Z,2021-06-15T09:00:00Z,2021-06-15,2,IRONMTN_2_N001,LMP,49.49096
2021-06-15T15:00:00Z,2021-06-15T16:00:00Z,2021-06-15,9,IRONMTN_2_N001,LMP,47.41039
2021-06-16T06:00:00Z,2021-06-16T07:00:00Z,2021-06-15,24,IRONMTN_2_N001,LMP,66.11658
2021-06-15T18:00:00Z,2021-06-15T19:00:00Z,2021-06-15,12,IRONMTN_2_N001,LMP,66.49595
2021-06-15T19:00:00Z,2021-06-15T20:00:00Z,2021-06-15,13,IRONMTN_2_N001,LMP,82.28404
2021-06-15T12:00:00Z,2021-06-15T13:00:00Z,2021-06-15,6,IRONMTN_2_N001,LMP,61.03814
2021-06-16T03:00:00Z,2021-06-16T04:00:00Z,2021-06-15,21,IRONMTN_2_N001,LMP,170.43631
2021-06-15T09:00:00Z,2021-06-15T10:00:00Z,2021-06-15,3,IRONMTN_2_N001,LMP,48.49393
2021-06-16T19:00:00Z,2021-06-16T20:00:00Z,2021-06-16,13,IRONMTN_2_N001,LMP,62.39128
2021-06-16T07:00:00Z,2021-06-16T08:00:00Z,2021-06-16,1,IRONMTN_2_N001,LMP,53.23789
2021-06-16T10:00:00Z,2021-06-16T11:00:00Z,2021-06-16,4,IRONMTN_2_N001,LMP,46.16311
2021-06-17T04:00:00Z,2021-06-17T05:00:00Z,2021-06-16,22,IRONMTN_2_N001,LMP,107.71884
2021-06-16T22:00:00Z,2021-06-16T23:00:00Z,2021-06-16,16,IRONMTN_2_N001,LMP,90.77745
2021-06-16T11:00:00Z,2021-06-16T12:00:00Z,2021-06-16,5,IRONMTN_2_N001,LMP,47.38766
2021-06-16T13:00:00Z,2021-06-16T14:00:00Z,2021-06-16,7,IRONMTN_2_N001,LMP,64.55633
2021-06-16T14:00:00Z,2021-06-16T15:00:00Z,2021-06-16,8,IRONMTN_2_N001,LMP,47.29667
2021-06-17T05:00:00Z,2021-06-17T06:00:00Z,2021-06-16,23,IRONMTN_2_N001,LMP,67.15604
2021-06-16T12:00:00Z,2021-06-16T13:00:00Z,2021-06-16,6,IRONMTN_2_N001,LMP,51.832
2021-06-16T21:00:00Z,2021-06-16T22:00:00Z,2021-06-16,15,IRONMTN_2_N001,LMP,77.75133
2021-06-16T18:00:00Z,2021-06-16T19:00:00Z,2021-06-16,12,IRONMTN_2_N001,LMP,54.02433
2021-06-16T17:00:00Z,2021-06-16T18:00:00Z,2021-06-16,11,IRONMTN_2_N001,LMP,49.35529
2021-06-16T15:00:00Z,2021-06-16T16:00:00Z,2021-06-16,9,IRONMTN_2_N001,LMP,44.64406
2021-06-17T03:00:00Z,2021-06-17T04:00:00Z,2021-06-16,21,IRONMTN_2_N001,LMP,148.37727
2021-06-17T02:00:00Z,2021-06-17T03:00:00Z,2021-06-16,20,IRONMTN_2_N001,LMP,298.7559
2021-06-17T00:00:00Z,2021-06-17T01:00:00Z,2021-06-16,18,IRONMTN_2_N001,LMP,119.23607
2021-06-16T23:00:00Z,2021-06-17T00:00:00Z,2021-06-16,17,IRONMTN_2_N001,LMP,98.9194
2021-06-16T09:00:00Z,2021-06-16T10:00:00Z,2021-06-16,3,IRONMTN_2_N001,LMP,48.79234
2021-06-16T20:00:00Z,2021-06-16T21:00:00Z,2021-06-16,14,IRONMTN_2_N001,LMP,73.8322
2021-06-17T06:00:00Z,2021-06-17T07:00:00Z,2021-06-16,24,IRONMTN_2_N001,LMP,62.06596
2021-06-17T01:00:00Z,2021-06-17T02:00:00Z,2021-06-16,19,IRONMTN_2_N001,LMP,192.82886
2021-06-16T08:00:00Z,2021-06-16T09:00:00Z,2021-06-16,2,IRONMTN_2_N001,LMP,51.00513
2021-06-16T16:00:00Z,2021-06-16T17:00:00Z,2021-06-16,10,IRONMTN_2_N001,LMP,47.34093
2021-06-18T03:00:00Z,2021-06-18T04:00:00Z,2021-06-17,21,IRONMTN_2_N001,LMP,247.78165
2021-06-18T02:00:00Z,2021-06-18T03:00:00Z,2021-06-17,20,IRONMTN_2_N001,LMP,482.61948
2021-06-17T07:00:00Z,2021-06-17T08:00:00Z,2021-06-17,1,IRONMTN_2_N001,LMP,49.61929
2021-06-17T15:00:00Z,2021-06-17T16:00:00Z,2021-06-17,9,IRONMTN_2_N001,LMP,42.54691
2021-06-17T12:00:00Z,2021-06-17T13:00:00Z,2021-06-17,6,IRONMTN_2_N001,LMP,47.56715
2021-06-17T19:00:00Z,2021-06-17T20:00:00Z,2021-06-17,13,IRONMTN_2_N001,LMP,65.5183
2021-06-18T00:00:00Z,2021-06-18T01:00:00Z,2021-06-17,18,IRONMTN_2_N001,LMP,142.36005
2021-06-17T08:00:00Z,2021-06-17T09:00:00Z,2021-06-17,2,IRONMTN_2_N001,LMP,46.62145
2021-06-17T13:00:00Z,2021-06-17T14:00:00Z,2021-06-17,7,IRONMTN_2_N001,LMP,56.90951
2021-06-18T05:00:00Z,2021-06-18T06:00:00Z,2021-06-17,23,IRONMTN_2_N001,LMP,73.0229
2021-06-17T17:00:00Z,2021-06-17T18:00:00Z,2021-06-17,11,IRONMTN_2_N001,LMP,50.88932
2021-06-17T11:00:00Z,2021-06-17T12:00:00Z,2021-06-17,5,IRONMTN_2_N001,LMP,44.89877
2021-06-17T14:00:00Z,2021-06-17T15:00:00Z,2021-06-17,8,IRONMTN_2_N001,LMP,45.30145
2021-06-17T18:00:00Z,2021-06-17T19:00:00Z,2021-06-17,12,IRONMTN_2_N001,LMP,56.84512
2021-06-17T22:00:00Z,2021-06-17T23:00:00Z,2021-06-17,16,IRONMTN_2_N001,LMP,92.28504
2021-06-17T10:00:00Z,2021-06-17T11:00:00Z,2021-06-17,4,IRONMTN_2_N001,LMP,45.56217
2021-06-18T01:00:00Z,2021-06-18T02:00:00Z,2021-06-17,19,IRONMTN_2_N001,LMP,300.0037
2021-06-17T23:00:00Z,2021-06-18T00:00:00Z,2021-06-17,17,IRONMTN_2_N001,LMP,109.8922
2021-06-17T09:00:00Z,2021-06-17T10:00:00Z,2021-06-17,3,IRONMTN_2_N001,LMP,44.55183
2021-06-18T04:00:00Z,2021-06-18T05:00:00Z,2021-06-17,22,IRONMTN_2_N001,LMP,143.49878
2021-06-18T06:00:00Z,2021-06-18T07:00:00Z,2021-06-17,24,IRONMTN_2_N001,LMP,62.26425
2021-06-17T16:00:00Z,2021-06-17T17:00:00Z,2021-06-17,10,IRONMTN_2_N001,LMP,46.58369
2021-06-17T20:00:00Z,2021-06-17T21:00:00Z,2021-06-17,14,IRONMTN_2_N001,LMP,70.05599
2021-06-17T21:00:00Z,2021-06-17T22:00:00Z,2021-06-17,15,IRONMTN_2_N001,LMP,77.73126
2021-06-19T05:00:00Z,2021-06-19T06:00:00Z,2021-06-18,23,IRONMTN_2_N001,LMP,65.35218
2021-06-18T22:00:00Z,2021-06-18T23:00:00Z,2021-06-18,16,IRONMTN_2_N001,LMP,71.89023
2021-06-18T18:00:00Z,2021-06-18T19:00:00Z,2021-06-18,12,IRONMTN_2_N001,LMP,48.6121
2021-06-18T13:00:00Z,2021-06-18T14:00:00Z,2021-06-18,7,IRONMTN_2_N001,LMP,64.31137
2021-06-18T12:00:00Z,2021-06-18T13:00:00Z,2021-06-18,6,IRONMTN_2_N001,LMP,46.25223
2021-06-18T08:00:00Z,2021-06-18T09:00:00Z,2021-06-18,2,IRONMTN_2_N001,LMP,48.79487
2021-06-18T20:00:00Z,2021-06-18T21:00:00Z,2021-06-18,14,IRONMTN_2_N001,LMP,62.70601
2021-06-19T04:00:00Z,2021-06-19T05:00:00Z,2021-06-18,22,IRONMTN_2_N001,LMP,87.65818
2021-06-18T11:00:00Z,2021-06-18T12:00:00Z,2021-06-18,5,IRONMTN_2_N001,LMP,43.94608
2021-06-19T00:00:00Z,2021-06-19T01:00:00Z,2021-06-18,18,IRONMTN_2_N001,LMP,89.64365
2021-06-19T06:00:00Z,2021-06-19T07:00:00Z,2021-06-18,24,IRONMTN_2_N001,LMP,56.2988
2021-06-19T03:00:00Z,2021-06-19T04:00:00Z,2021-06-18,21,IRONMTN_2_N001,LMP,108.76082
2021-06-18T10:00:00Z,2021-06-18T11:00:00Z,2021-06-18,4,IRONMTN_2_N001,LMP,43.9971
2021-06-18T09:00:00Z,2021-06-18T10:00:00Z,2021-06-18,3,IRONMTN_2_N001,LMP,44.84494
2021-06-19T01:00:00Z,2021-06-19T02:00:00Z,2021-06-18,19,IRONMTN_2_N001,LMP,124.88316
2021-06-18T23:00:00Z,2021-06-19T00:00:00Z,2021-06-18,17,IRONMTN_2_N001,LMP,75.39458
2021-06-18T07:00:00Z,2021-06-18T08:00:00Z,2021-06-18,1,IRONMTN_2_N001,LMP,48.30866
2021-06-18T16:00:00Z,2021-06-18T17:00:00Z,2021-06-18,10,IRONMTN_2_N001,LMP,45.49543
2021-06-19T02:00:00Z,2021-06-19T03:00:00Z,2021-06-18,20,IRONMTN_2_N001,LMP,242.07648
2021-06-18T14:00:00Z,2021-06-18T15:00:00Z,2021-06-18,8,IRONMTN_2_N001,LMP,44.11757
2021-06-18T19:00:00Z,2021-06-18T20:00:00Z,2021-06-18,13,IRONMTN_2_N001,LMP,56.44507
2021-06-18T17:00:00Z,2021-06-18T18:00:00Z,2021-06-18,11,IRONMTN_2_N001,LMP,45.68212
2021-06-18T15:00:00Z,2021-06-18T16:00:00Z,2021-06-18,9,IRONMTN_2_N001,LMP,42.55827
2021-06-18T21:00:00Z,2021-06-18T22:00:00Z,2021-06-18,15,IRONMTN_2_N001,LMP,68.18205
2021-06-19T19:00:00Z,2021-06-19T20:00:00Z,2021-06-19,13,IRONMTN_2_N001,LMP,41.10067
2021-06-19T09:00:00Z,2021-06-19T10:00:00Z,2021-06-19,3,IRONMTN_2_N001,LMP,39.67911
2021-06-20T02:00:00Z,2021-06-20T03:00:00Z,2021-06-19,20,IRONMTN_2_N001,LMP,94.47516
2021-06-20T06:00:00Z,2021-06-20T07:00:00Z,2021-06-19,24,IRONMTN_2_N001,LMP,47.4218
2021-06-19T21:00:00Z,2021-06-19T22:00:00Z,2021-06-19,15,IRONMTN_2_N001,LMP,49.05385
2021-06-19T11:00:00Z,2021-06-19T12:00:00Z,2021-06-19,5,IRONMTN_2_N001,LMP,41.26601
2021-06-20T04:00:00Z,2021-06-20T05:00:00Z,2021-06-19,22,IRONMTN_2_N001,LMP,65.04033
2021-06-19T18:00:00Z,2021-06-19T19:00:00Z,2021-06-19,12,IRONMTN_2_N001,LMP,39.1156
2021-06-19T23:00:00Z,2021-06-20T00:00:00Z,2021-06-19,17,IRONMTN_2_N001,LMP,55.36412
2021-06-20T00:00:00Z,2021-06-20T01:00:00Z,2021-06-19,18,IRONMTN_2_N001,LMP,58.15527
2021-06-19T14:00:00Z,2021-06-19T15:00:00Z,2021-06-19,8,IRONMTN_2_N001,LMP,29.31347
2021-06-19T17:00:00Z,2021-06-19T18:00:00Z,2021-06-19,11,IRONMTN_2_N001,LMP,34.02157
2021-06-19T22:00:00Z,2021-06-19T23:00:00Z,2021-06-19,16,IRONMTN_2_N001,LMP,54.37946
2021-06-20T03:00:00Z,2021-06-20T04:00:00Z,2021-06-19,21,IRONMTN_2_N001,LMP,80.70926
2021-06-19T16:00:00Z,2021-06-19T17:00:00Z,2021-06-19,10,IRONMTN_2_N001,LMP,30.88271
2021-06-19T07:00:00Z,2021-06-19T08:00:00Z,2021-06-19,1,IRONMTN_2_N001,LMP,42.6184
2021-06-19T12:00:00Z,2021-06-19T13:00:00Z,2021-06-19,6,IRONMTN_2_N001,LMP,40.38606
2021-06-19T15:00:00Z,2021-06-19T16:00:00Z,2021-06-19,9,IRONMTN_2_N001,LMP,29.81892
2021-06-20T01:00:00Z,2021-06-20T02:00:00Z,2021-06-19,19,IRONMTN_2_N001,LMP,70.88293
2021-06-19T08:00:00Z,2021-06-19T09:00:00Z,2021-06-19,2,IRONMTN_2_N001,LMP,41.246
2021-06-19T10:00:00Z,2021-06-19T11:00:00Z,2021-06-19,4,IRONMTN_2_N001,LMP,40.50051
2021-06-20T05:00:00Z,2021-06-20T06:00:00Z,2021-06-19,23,IRONMTN_2_N001,LMP,51.318
2021-06-19T20:00:00Z,2021-06-19T21:00:00Z,2021-06-19,14,IRONMTN_2_N001,LMP,45.6478
2021-06-19T13:00:00Z,2021-06-19T14:00:00Z,2021-06-19,7,IRONMTN_2_N001,LMP,45.28422
2021-06-20T11:00:00Z,2021-06-20T12:00:00Z,2021-06-20,5,IRONMTN_2_N001,LMP,38.6981
2021-06-20T21:00:00Z,2021-06-20T22:00:00Z,2021-06-20,15,IRONMTN_2_N001,LMP,42.22551
2021-06-20T16:00:00Z,2021-06-20T17:00:00Z,2021-06-20,10,IRONMTN_2_N001,LMP,23.28771
2021-06-21T05:00:00Z,2021-06-21T06:00:00Z,2021-06-20,23,IRONMTN_2_N001,LMP,50.07251
2021-06-21T04:00:00Z,2021-06-21T05:00:00Z,2021-06-20,22,IRONMTN_2_N001,LMP,62.45789
2021-06-20T13:00:00Z,2021-06-20T14:00:00Z,2021-06-20,7,IRONMTN_2_N001,LMP,36.4674
