intervalstarttime_gmt,intervalendtime_gmt,opr_dt,opr_hr,node,lmp_type,mw,hour_ext,hour
2021-12-02T18:00:00Z,2021-12-02T19:00:00Z,2021-12-02,11,IRONMTN_2_N001,LMP,19.30924,18:00:00,19
2021-12-02T14:00:00Z,2021-12-02T15:00:00Z,2021-12-02,7,IRONMTN_2_N001,LMP,62.46413,14:00:00,15
2021-12-03T19:00:00Z,2021-12-03T20:00:00Z,2021-12-03,12,IRONMTN_2_N001,LMP,13.92115,19:00:00,20
2021-12-03T09:00:00Z,2021-12-03T10:00:00Z,2021-12-03,2,IRONMTN_2_N001,LMP,43.25825,09:00:00,10
2021-12-04T04:00:00Z,2021-12-04T05:00:00Z,2021-12-03,21,IRONMTN_2_N001,LMP,63.563720000000004,04:00:00,5
2021-12-03T15:00:00Z,2021-12-03T16:00:00Z,2021-12-03,8,IRONMTN_2_N001,LMP,43.66167,15:00:00,16
2021-12-03T12:00:00Z,2021-12-03T13:00:00Z,2021-12-03,5,IRONMTN_2_N001,LMP,42.98406,12:00:00,13
2021-12-04T03:00:00Z,2021-12-04T04:00:00Z,2021-12-03,20,IRONMTN_2_N001,LMP,64.78126,03:00:00,4
2021-12-03T17:00:00Z,2021-12-03T18:00:00Z,2021-12-03,10,IRONMTN_2_N001,LMP,18.14046,17:00:00,18
2021-12-03T14:00:00Z,2021-12-03T15:00:00Z,2021-12-03,7,IRONMTN_2_N001,LMP,63.42296,14:00:00,15
2021-12-04T02:00:00Z,2021-12-04T03:00:00Z,2021-12-03,19,IRONMTN_2_N001,LMP,70.29989,02:00:00,3
2021-12-03T21:00:00Z,2021-12-03T22:00:00Z,2021-12-03,14,IRONMTN_2_N001,LMP,15.07823,21:00:00,22
2021-12-03T20:00:00Z,2021-12-03T21:00:00Z,2021-12-03,13,IRONMTN_2_N001,LMP,12.08683,20:00:00,21
2021-12-03T08:00:00Z,2021-12-03T09:00:00Z,2021-12-03,1,IRONMTN_2_N001,LMP,44.55403,08:00:00,9
2021-12-04T00:00:00Z,2021-12-04T01:00:00Z,2021-12-03,17,IRONMTN_2_N001,LMP,64.2184,00:00:00,1
2021-12-03T22:00:00Z,2021-12-03T23:00:00Z,2021-12-03,15,IRONMTN_2_N001,LMP,18.49003,22:00:00,23
2021-12-04T05:00:00Z,2021-12-04T06:00:00Z,2021-12-03,22,IRONMTN_2_N001,LMP,56.76089,05:00:00,6
2021-12-03T16:00:00Z,2021-12-03T17:00:00Z,2021-12-03,9,IRONMTN_2_N001,LMP,27.54045,16:00:00,17
2021-12-03T11:00:00Z,2021-12-03T12:00:00Z,2021-12-03,4,IRONMTN_2_N001,LMP,42.20736,11:00:00,12
2021-12-03T10:00:00Z,2021-12-03T11:00:00Z,2021-12-03,3,IRONMTN_2_N001,LMP,42.58433,10:00:00,11
2021-12-04T07:00:00Z,2021-12-04T08:00:00Z,2021-12-03,24,IRONMTN_2_N001,LMP,45.56089,07:00:00,8
2021-12-03T13:00:00Z,2021-12-03T14:00:00Z,2021-12-03,6,IRONMTN_2_N001,LMP,46.54841,13:00:00,14
2021-12-04T01:00:00Z,2021-12-04T02:00:00Z,2021-12-03,18,IRONMTN_2_N001,LMP,73.41,01:00:00,2
2021-12-03T23:00:00Z,2021-12-04T00:00:00Z,2021-12-03,16,IRONMTN_2_N001,LMP,40.31111,23:00:00,24
2021-12-03T18:00:00Z,2021-12-03T19:00:00Z,2021-12-03,11,IRONMTN_2_N001,LMP,12.87996,18:00:00,19
2021-12-04T06:00:00Z,2021-12-04T07:00:00Z,2021-12-03,23,IRONMTN_2_N001,LMP,49.66659,06:00:00,7
2021-12-04T22:00:00Z,2021-12-04T23:00:00Z,2021-12-04,15,IRONMTN_2_N001,LMP,14.27507,22:00:00,23
2021-12-04T17:00:00Z,2021-12-04T18:00:00Z,2021-12-04,10,IRONMTN_2_N001,LMP,11.925,17:00:00,18
2021-12-04T08:00:00Z,2021-12-04T09:00:00Z,2021-12-04,1,IRONMTN_2_N001,LMP,46.13865,08:00:00,9
2021-12-04T10:00:00Z,2021-12-04T11:00:00Z,2021-12-04,3,IRONMTN_2_N001,LMP,42.67556,10:00:00,11
2021-12-04T16:00:00Z,2021-12-04T17:00:00Z,2021-12-04,9,IRONMTN_2_N001,LMP,21.11287,16:00:00,17
2021-12-05T06:00:00Z,2021-12-05T07:00:00Z,2021-12-04,23,IRONMTN_2_N001,LMP,47.02387,06:00:00,7
2021-12-05T07:00:00Z,2021-12-05T08:00:00Z,2021-12-04,24,IRONMTN_2_N001,LMP,43.96919,07:00:00,8
2021-12-04T18:00:00Z,2021-12-04T19:00:00Z,2021-12-04,11,IRONMTN_2_N001,LMP,8.88865,18:00:00,19
2021-12-04T23:00:00Z,2021-12-05T00:00:00Z,2021-12-04,16,IRONMTN_2_N001,LMP,45.02028,23:00:00,24
2021-12-04T09:00:00Z,2021-12-04T10:00:00Z,2021-12-04,2,IRONMTN_2_N001,LMP,42.97609,09:00:00,10
2021-12-04T12:00:00Z,2021-12-04T13:00:00Z,2021-12-04,5,IRONMTN_2_N001,LMP,43.06908,12:00:00,13
2021-12-04T14:00:00Z,2021-12-04T15:00:00Z,2021-12-04,7,IRONMTN_2_N001,LMP,50.68778,14:00:00,15
2021-12-05T02:00:00Z,2021-12-05T03:00:00Z,2021-12-04,19,IRONMTN_2_N001,LMP,60.86798,02:00:00,3
2021-12-04T11:00:00Z,2021-12-04T12:00:00Z,2021-12-04,4,IRONMTN_2_N001,LMP,42.20465,11:00:00,12
2021-12-05T05:00:00Z,2021-12-05T06:00:00Z,2021-12-04,22,IRONMTN_2_N001,LMP,50.48332,05:00:00,6
2021-12-04T15:00:00Z,2021-12-04T16:00:00Z,2021-12-04,8,IRONMTN_2_N001,LMP,42.80763,15:00:00,16
2021-12-04T19:00:00Z,2021-12-04T20:00:00Z,2021-12-04,12,IRONMTN_2_N001,LMP,8.04843,19:00:00,20
2021-12-04T20:00:00Z,2021-12-04T21:00:00Z,2021-12-04,13,IRONMTN_2_N001,LMP,7.62207,20:00:00,21
2021-12-04T21:00:00Z,2021-12-04T22:00:00Z,2021-12-04,14,IRONMTN_2_N001,LMP,8.26048,21:00:00,22
2021-12-05T00:00:00Z,2021-12-05T01:00:00Z,2021-12-04,17,IRONMTN_2_N001,LMP,57.6859,00:00:00,1
2021-12-05T03:00:00Z,2021-12-05T04:00:00Z,2021-12-04,20,IRONMTN_2_N001,LMP,55.25288,03:00:00,4
2021-12-05T04:00:00Z,2021-12-05T05:00:00Z,2021-12-04,21,IRONMTN_2_N001,LMP,51.28301,04:00:00,5
2021-12-04T13:00:00Z,2021-12-04T14:00:00Z,2021-12-04,6,IRONMTN_2_N001,LMP,47.54171,13:00:00,14
2021-12-05T01:00:00Z,2021-12-05T02:00:00Z,2021-12-04,18,IRONMTN_2_N001,LMP,64.98998,01:00:00,2
2021-12-06T03:00:00Z,2021-12-06T04:00:00Z,2021-12-05,20,IRONMTN_2_N001,LMP,55.77842,03:00:00,4
2021-12-05T15:00:00Z,2021-12-05T16:00:00Z,2021-12-05,8,IRONMTN_2_N001,LMP,44.30492,15:00:00,16
2021-12-05T11:00:00Z,2021-12-05T12:00:00Z,2021-12-05,4,IRONMTN_2_N001,LMP,45.64324,11:00:00,12
2021-12-05T17:00:00Z,2021-12-05T18:00:00Z,2021-12-05,10,IRONMTN_2_N001,LMP,7.80348,17:00:00,18
2021-12-05T18:00:00Z,2021-12-05T19:00:00Z,2021-12-05,11,IRONMTN_2_N001,LMP,3.96489,18:00:00,19
2021-12-05T20:00:00Z,2021-12-05T21:00:00Z,2021-12-05,13,IRONMTN_2_N001,LMP,3.11591,20:00:00,21
2021-12-05T10:00:00Z,2021-12-05T11:00:00Z,2021-12-05,3,IRONMTN_2_N001,LMP,44.28767,10:00:00,11
2021-12-05T22:00:00Z,2021-12-05T23:00:00Z,2021-12-05,15,IRONMTN_2_N001,LMP,15.23323,22:00:00,23
2021-12-05T14:00:00Z,2021-12-05T15:00:00Z,2021-12-05,7,IRONMTN_2_N001,LMP,50.66725,14:00:00,15
2021-12-06T07:00:00Z,2021-12-06T08:00:00Z,2021-12-05,24,IRONMTN_2_N001,LMP,47.8652,07:00:00,8
2021-12-05T21:00:00Z,2021-12-05T22:00:00Z,2021-12-05,14,IRONMTN_2_N001,LMP,5.54855,21:00:00,22
2021-12-05T23:00:00Z,2021-12-06T00:00:00Z,2021-12-05,16,IRONMTN_2_N001,LMP,46.63922,23:00:00,24
2021-12-05T16:00:00Z,2021-12-05T17:00:00Z,2021-12-05,9,IRONMTN_2_N001,LMP,18.97137,16:00:00,17
2021-12-05T13:00:00Z,2021-12-05T14:00:00Z,2021-12-05,6,IRONMTN_2_N001,LMP,48.8031,13:00:00,14
2021-12-06T05:00:00Z,2021-12-06T06:00:00Z,2021-12-05,22,IRONMTN_2_N001,LMP,53.40931,05:00:00,6
2021-12-06T06:00:00Z,2021-12-06T07:00:00Z,2021-12-05,23,IRONMTN_2_N001,LMP,50.19835,06:00:00,7
2021-12-05T19:00:00Z,2021-12-05T20:00:00Z,2021-12-05,12,IRONMTN_2_N001,LMP,3.47777,19:00:00,20
2021-12-06T00:00:00Z,2021-12-06T01:00:00Z,2021-12-05,17,IRONMTN_2_N001,LMP,60.16705,00:00:00,1
2021-12-06T01:00:00Z,2021-12-06T02:00:00Z,2021-12-05,18,IRONMTN_2_N001,LMP,69.95922,01:00:00,2
2021-12-05T12:00:00Z,2021-12-05T13:00:00Z,2021-12-05,5,IRONMTN_2_N001,LMP,46.33334,12:00:00,13
2021-12-06T02:00:00Z,2021-12-06T03:00:00Z,2021-12-05,19,IRONMTN_2_N001,LMP,58.40986,02:00:00,3
2021-12-05T08:00:00Z,2021-12-05T09:00:00Z,2021-12-05,1,IRONMTN_2_N001,LMP,47.17748,08:00:00,9
2021-12-05T09:00:00Z,2021-12-05T10:00:00Z,2021-12-05,2,IRONMTN_2_N001,LMP,46.68759,09:00:00,10
2021-12-06T04:00:00Z,2021-12-06T05:00:00Z,2021-12-05,21,IRONMTN_2_N001,LMP,55.80841,04:00:00,5
2021-12-07T00:00:00Z,2021-12-07T01:00:00Z,2021-12-06,17,IRONMTN_2_N001,LMP,67.47471,00:00:00,1
2021-12-06T16:00:00Z,2021-12-06T17:00:00Z,2021-12-06,9,IRONMTN_2_N001,LMP,40.87608,16:00:00,17
2021-12-07T06:00:00Z,2021-12-07T07:00:00Z,2021-12-06,23,IRONMTN_2_N001,LMP,50.93289,06:00:00,7
2021-12-06T10:00:00Z,2021-12-06T11:00:00Z,2021-12-06,3,IRONMTN_2_N001,LMP,44.5681,10:00:00,11
2021-12-06T11:00:00Z,2021-12-06T12:00:00Z,2021-12-06,4,IRONMTN_2_N001,LMP,45.12824,11:00:00,12
2021-12-06T19:00:00Z,2021-12-06T20:00:00Z,2021-12-06,12,IRONMTN_2_N001,LMP,25.14757,19:00:00,20
2021-12-06T18:00:00Z,2021-12-06T19:00:00Z,2021-12-06,11,IRONMTN_2_N001,LMP,28.25764,18:00:00,19
2021-12-07T07:00:00Z,2021-12-07T08:00:00Z,2021-12-06,24,IRONMTN_2_N001,LMP,45.53369,07:00:00,8
2021-12-07T05:00:00Z,2021-12-07T06:00:00Z,2021-12-06,22,IRONMTN_2_N001,LMP,56.9248,05:00:00,6
2021-12-06T09:00:00Z,2021-12-06T10:00:00Z,2021-12-06,2,IRONMTN_2_N001,LMP,44.97242,09:00:00,10
2021-12-06T21:00:00Z,2021-12-06T22:00:00Z,2021-12-06,14,IRONMTN_2_N001,LMP,26.95615,21:00:00,22
2021-12-07T04:00:00Z,2021-12-07T05:00:00Z,2021-12-06,21,IRONMTN_2_N001,LMP,64.52294,04:00:00,5
2021-12-06T12:00:00Z,2021-12-06T13:00:00Z,2021-12-06,5,IRONMTN_2_N001,LMP,46.29032,12:00:00,13
2021-12-06T08:00:00Z,2021-12-06T09:00:00Z,2021-12-06,1,IRONMTN_2_N001,LMP,45.26295,08:00:00,9
2021-12-07T02:00:00Z,2021-12-07T03:00:00Z,2021-12-06,19,IRONMTN_2_N001,LMP,71.88259,02:00:00,3
2021-12-07T03:00:00Z,2021-12-07T04:00:00Z,2021-12-06,20,IRONMTN_2_N001,LMP,67.59016,03:00:00,4
2021-12-06T14:00:00Z,2021-12-06T15:00:00Z,2021-12-06,7,IRONMTN_2_N001,LMP,71.95927,14:00:00,15
2021-12-07T01:00:00Z,2021-12-07T02:00:00Z,2021-12-06,18,IRONMTN_2_N001,LMP,73.07112,01:00:00,2
