intervalstarttime_gmt,intervalendtime_gmt,opr_dt,opr_hr,node,lmp_type,mw
2021-09-10T15:00:00Z,2021-09-10T16:00:00Z,2021-09-10,9,IRONMTN_2_N001,LMP,57.96841
2021-09-10T12:00:00Z,2021-09-10T13:00:00Z,2021-09-10,6,IRONMTN_2_N001,LMP,75.71606
2021-09-10T08:00:00Z,2021-09-10T09:00:00Z,2021-09-10,2,IRONMTN_2_N001,LMP,75.57746
2021-09-10T13:00:00Z,2021-09-10T14:00:00Z,2021-09-10,7,IRONMTN_2_N001,LMP,97.3109
2021-09-10T10:00:00Z,2021-09-10T11:00:00Z,2021-09-10,4,IRONMTN_2_N001,LMP,66.57142
2021-09-10T07:00:00Z,2021-09-10T08:00:00Z,2021-09-10,1,IRONMTN_2_N001,LMP,79.64427
2021-09-11T00:00:00Z,2021-09-11T01:00:00Z,2021-09-10,18,IRONMTN_2_N001,LMP,144.56572
2021-09-10T23:00:00Z,2021-09-11T00:00:00Z,2021-09-10,17,IRONMTN_2_N001,LMP,105.76834
2021-09-10T22:00:00Z,2021-09-10T23:00:00Z,2021-09-10,16,IRONMTN_2_N001,LMP,104.11147
2021-09-10T21:00:00Z,2021-09-10T22:00:00Z,2021-09-10,15,IRONMTN_2_N001,LMP,97.37612
2021-09-11T12:00:00Z,2021-09-11T13:00:00Z,2021-09-11,6,IRONMTN_2_N001,LMP,62.5039
2021-09-12T02:00:00Z,2021-09-12T03:00:00Z,2021-09-11,20,IRONMTN_2_N001,LMP,106.11388
2021-09-12T04:00:00Z,2021-09-12T05:00:00Z,2021-09-11,22,IRONMTN_2_N001,LMP,88.13273
2021-09-11T19:00:00Z,2021-09-11T20:00:00Z,2021-09-11,13,IRONMTN_2_N001,LMP,57.05788
2021-09-11T22:00:00Z,2021-09-11T23:00:00Z,2021-09-11,16,IRONMTN_2_N001,LMP,65.87612
2021-09-11T07:00:00Z,2021-09-11T08:00:00Z,2021-09-11,1,IRONMTN_2_N001,LMP,66.33477
2021-09-11T18:00:00Z,2021-09-11T19:00:00Z,2021-09-11,12,IRONMTN_2_N001,LMP,52.35455
2021-09-11T20:00:00Z,2021-09-11T21:00:00Z,2021-09-11,14,IRONMTN_2_N001,LMP,57.87165
2021-09-11T08:00:00Z,2021-09-11T09:00:00Z,2021-09-11,2,IRONMTN_2_N001,LMP,63.39059
2021-09-11T11:00:00Z,2021-09-11T12:00:00Z,2021-09-11,5,IRONMTN_2_N001,LMP,60.86074
2021-09-11T13:00:00Z,2021-09-11T14:00:00Z,2021-09-11,7,IRONMTN_2_N001,LMP,71.44478
2021-09-12T03:00:00Z,2021-09-12T04:00:00Z,2021-09-11,21,IRONMTN_2_N001,LMP,93.0994
2021-09-12T06:00:00Z,2021-09-12T07:00:00Z,2021-09-11,24,IRONMTN_2_N001,LMP,70.09389
2021-09-12T01:00:00Z,2021-09-12T02:00:00Z,2021-09-11,19,IRONMTN_2_N001,LMP,118.94531
2021-09-12T05:00:00Z,2021-09-12T06:00:00Z,2021-09-11,23,IRONMTN_2_N001,LMP,73.99849
2021-09-11T16:00:00Z,2021-09-11T17:00:00Z,2021-09-11,10,IRONMTN_2_N001,LMP,44.13981
2021-09-11T21:00:00Z,2021-09-11T22:00:00Z,2021-09-11,15,IRONMTN_2_N001,LMP,62.39532
2021-09-12T00:00:00Z,2021-09-12T01:00:00Z,2021-09-11,18,IRONMTN_2_N001,LMP,89.45874
2021-09-11T10:00:00Z,2021-09-11T11:00:00Z,2021-09-11,4,IRONMTN_2_N001,LMP,61.19744
2021-09-11T14:00:00Z,2021-09-11T15:00:00Z,2021-09-11,8,IRONMTN_2_N001,LMP,59.60569
2021-09-11T09:00:00Z,2021-09-11T10:00:00Z,2021-09-11,3,IRONMTN_2_N001,LMP,62.08841
2021-09-11T17:00:00Z,2021-09-11T18:00:00Z,2021-09-11,11,IRONMTN_2_N001,LMP,47.13785
2021-09-11T23:00:00Z,2021-09-12T00:00:00Z,2021-09-11,17,IRONMTN_2_N001,LMP,70.94566
2021-09-11T15:00:00Z,2021-09-11T16:00:00Z,2021-09-11,9,IRONMTN_2_N001,LMP,49.71671
2021-09-12T21:00:00Z,2021-09-12T22:00:00Z,2021-09-12,15,IRONMTN_2_N001,LMP,57.09092
2021-09-12T22:00:00Z,2021-09-12T23:00:00Z,2021-09-12,16,IRONMTN_2_N001,LMP,58.59381
2021-09-12T09:00:00Z,2021-09-12T10:00:00Z,2021-09-12,3,IRONMTN_2_N001,LMP,57.22319
2021-09-12T12:00:00Z,2021-09-12T13:00:00Z,2021-09-12,6,IRONMTN_2_N001,LMP,57.6741
2021-09-12T08:00:00Z,2021-09-12T09:00:00Z,2021-09-12,2,IRONMTN_2_N001,LMP,57.90395
2021-09-13T01:00:00Z,2021-09-13T02:00:00Z,2021-09-12,19,IRONMTN_2_N001,LMP,107.69025
2021-09-12T11:00:00Z,2021-09-12T12:00:00Z,2021-09-12,5,IRONMTN_2_N001,LMP,57.76917
2021-09-12T07:00:00Z,2021-09-12T08:00:00Z,2021-09-12,1,IRONMTN_2_N001,LMP,58.70205
2021-09-13T00:00:00Z,2021-09-13T01:00:00Z,2021-09-12,18,IRONMTN_2_N001,LMP,80.31584
2021-09-12T23:00:00Z,2021-09-13T00:00:00Z,2021-09-12,17,IRONMTN_2_N001,LMP,62.9991
2021-09-12T10:00:00Z,2021-09-12T11:00:00Z,2021-09-12,4,IRONMTN_2_N001,LMP,58.51983
2021-09-12T19:00:00Z,2021-09-12T20:00:00Z,2021-09-12,13,IRONMTN_2_N001,LMP,51.79304
2021-09-12T18:00:00Z,2021-09-12T19:00:00Z,2021-09-12,12,IRONMTN_2_N001,LMP,47.71466
2021-09-12T20:00:00Z,2021-09-12T21:00:00Z,2021-09-12,14,IRONMTN_2_N001,LMP,54.42412
2021-09-13T06:00:00Z,2021-09-13T07:00:00Z,2021-09-12,24,IRONMTN_2_N001,LMP,59.2623
2021-09-13T04:00:00Z,2021-09-13T05:00:00Z,2021-09-12,22,IRONMTN_2_N001,LMP,75.85515
2021-09-13T02:00:00Z,2021-09-13T03:00:00Z,2021-09-12,20,IRONMTN_2_N001,LMP,97.9189
2021-09-12T16:00:00Z,2021-09-12T17:00:00Z,2021-09-12,10,IRONMTN_2_N001,LMP,37.46457
2021-09-12T15:00:00Z,2021-09-12T16:00:00Z,2021-09-12,9,IRONMTN_2_N001,LMP,41.10545
2021-09-13T05:00:00Z,2021-09-13T06:00:00Z,2021-09-12,23,IRONMTN_2_N001,LMP,58.97483
2021-09-12T17:00:00Z,2021-09-12T18:00:00Z,2021-09-12,11,IRONMTN_2_N001,LMP,39.59965
2021-09-12T13:00:00Z,2021-09-12T14:00:00Z,2021-09-12,7,IRONMTN_2_N001,LMP,59.59736
2021-09-13T03:00:00Z,2021-09-13T04:00:00Z,2021-09-12,21,IRONMTN_2_N001,LMP,81.09275
2021-09-12T14:00:00Z,2021-09-12T15:00:00Z,2021-09-12,8,IRONMTN_2_N001,LMP,56.1037
2021-09-13T08:00:00Z,2021-09-13T09:00:00Z,2021-09-13,2,IRONMTN_2_N001,LMP,56.7766
2021-09-13T16:00:00Z,2021-09-13T17:00:00Z,2021-09-13,10,IRONMTN_2_N001,LMP,50.58528
2021-09-13T10:00:00Z,2021-09-13T11:00:00Z,2021-09-13,4,IRONMTN_2_N001,LMP,54.9657
2021-09-14T04:00:00Z,2021-09-14T05:00:00Z,2021-09-13,22,IRONMTN_2_N001,LMP,86.42517
2021-09-13T18:00:00Z,2021-09-13T19:00:00Z,2021-09-13,12,IRONMTN_2_N001,LMP,55.52593
2021-09-13T14:00:00Z,2021-09-13T15:00:00Z,2021-09-13,8,IRONMTN_2_N001,LMP,64.92277
2021-09-13T20:00:00Z,2021-09-13T21:00:00Z,2021-09-13,14,IRONMTN_2_N001,LMP,65.01709
2021-09-14T01:00:00Z,2021-09-14T02:00:00Z,2021-09-13,19,IRONMTN_2_N001,LMP,153.16847
2021-09-14T02:00:00Z,2021-09-14T03:00:00Z,2021-09-13,20,IRONMTN_2_N001,LMP,114.8447
2021-09-14T03:00:00Z,2021-09-14T04:00:00Z,2021-09-13,21,IRONMTN_2_N001,LMP,99.11299
2021-09-13T17:00:00Z,2021-09-13T18:00:00Z,2021-09-13,11,IRONMTN_2_N001,LMP,50.83174
2021-09-13T23:00:00Z,2021-09-14T00:00:00Z,2021-09-13,17,IRONMTN_2_N001,LMP,84.74029
2021-09-13T22:00:00Z,2021-09-13T23:00:00Z,2021-09-13,16,IRONMTN_2_N001,LMP,74.20976
2021-09-13T07:00:00Z,2021-09-13T08:00:00Z,2021-09-13,1,IRONMTN_2_N001,LMP,60.61051
2021-09-13T19:00:00Z,2021-09-13T20:00:00Z,2021-09-13,13,IRONMTN_2_N001,LMP,60.85691
2021-09-13T21:00:00Z,2021-09-13T22:00:00Z,2021-09-13,15,IRONMTN_2_N001,LMP,70.60481
2021-09-13T11:00:00Z,2021-09-13T12:00:00Z,2021-09-13,5,IRONMTN_2_N001,LMP,58.44587
2021-09-14T00:00:00Z,2021-09-14T01:00:00Z,2021-09-13,18,IRONMTN_2_N001,LMP,100.86948
2021-09-14T05:00:00Z,2021-09-14T06:00:00Z,2021-09-13,23,IRONMTN_2_N001,LMP,73.65255
2021-09-14T06:00:00Z,2021-09-14T07:00:00Z,2021-09-13,24,IRONMTN_2_N001,LMP,67.7031
2021-09-13T12:00:00Z,2021-09-13T13:00:00Z,2021-09-13,6,IRONMTN_2_N001,LMP,61.12418
2021-09-13T13:00:00Z,2021-09-13T14:00:00Z,2021-09-13,7,IRONMTN_2_N001,LMP,77.48369
2021-09-13T15:00:00Z,2021-09-13T16:00:00Z,2021-09-13,9,IRONMTN_2_N001,LMP,52.90651
2021-09-13T09:00:00Z,2021-09-13T10:00:00Z,2021-09-13,3,IRONMTN_2_N001,LMP,55.01001
2021-09-14T08:00:00Z,2021-09-14T09:00:00Z,2021-09-14,2,IRONMTN_2_N001,LMP,57.79437
2021-09-14T07:00:00Z,2021-09-14T08:00:00Z,2021-09-14,1,IRONMTN_2_N001,LMP,58.10638
2021-09-15T05:00:00Z,2021-09-15T06:00:00Z,2021-09-14,23,IRONMTN_2_N001,LMP,71.36315
2021-09-14T17:00:00Z,2021-09-14T18:00:00Z,2021-09-14,11,IRONMTN_2_N001,LMP,48.59781
2021-09-14T21:00:00Z,2021-09-14T22:00:00Z,2021-09-14,15,IRONMTN_2_N001,LMP,64.07699
2021-09-14T11:00:00Z,2021-09-14T12:00:00Z,2021-09-14,5,IRONMTN_2_N001,LMP,59.3829
2021-09-15T01:00:00Z,2021-09-15T02:00:00Z,2021-09-14,19,IRONMTN_2_N001,LMP,120.0549
2021-09-14T13:00:00Z,2021-09-14T14:00:00Z,2021-09-14,7,IRONMTN_2_N001,LMP,74.8333
2021-09-14T15:00:00Z,2021-09-14T16:00:00Z,2021-09-14,9,IRONMTN_2_N001,LMP,50.51119
2021-09-14T18:00:00Z,2021-09-14T19:00:00Z,2021-09-14,12,IRONMTN_2_N001,LMP,52.92725
2021-09-15T02:00:00Z,2021-09-15T03:00:00Z,2021-09-14,20,IRONMTN_2_N001,LMP,101.22469
2021-09-15T03:00:00Z,2021-09-15T04:00:00Z,2021-09-14,21,IRONMTN_2_N001,LMP,91.68263
2021-09-15T04:00:00Z,2021-09-15T05:00:00Z,2021-09-14,22,IRONMTN_2_N001,LMP,79.21448
2021-09-14T12:00:00Z,2021-09-14T13:00:00Z,2021-09-14,6,IRONMTN_2_N001,LMP,62.67137
2021-09-14T19:00:00Z,2021-09-14T20:00:00Z,2021-09-14,13,IRONMTN_2_N001,LMP,57.47086
2021-09-14T23:00:00Z,2021-09-15T00:00:00Z,2021-09-14,17,IRONMTN_2_N001,LMP,77.28059
2021-09-15T06:00:00Z,2021-09-15T07:00:00Z,2021-09-14,24,IRONMTN_2_N001,LMP,66.1804
2021-09-14T22:00:00Z,2021-09-14T23:00:00Z,2021-09-14,16,IRONMTN_2_N001,LMP,70.89927
2021-09-14T09:00:00Z,2021-09-14T10:00:00Z,2021-09-14,3,IRONMTN_2_N001,LMP,56.17852
2021-09-15T00:00:00Z,2021-09-15T01:00:00Z,2021-09-14,18,IRONMTN_2_N001,LMP,95.4787
2021-09-14T16:00:00Z,2021-09-14T17:00:00Z,2021-09-14,10,IRONMTN_2_N001,LMP,44.13618
2021-09-14T14:00:00Z,2021-09-14T15:00:00Z,2021-09-14,8,IRONMTN_2_N001,LMP,65.61715
2021-09-14T20:00:00Z,2021-09-14T21:00:00Z,2021-09-14,14,IRONMTN_2_N001,LMP,61.83166
2021-09-14T10:00:00Z,2021-09-14T11:00:00Z,2021-09-14,4,IRONMTN_2_N001,LMP,56.23944
2021-09-16T02:00:00Z,2021-09-16T03:00:00Z,2021-09-15,20,IRONMTN_2_N001,LMP,96.67551
2021-09-15T15:00:00Z,2021-09-15T16:00:00Z,2021-09-15,9,IRONMTN_2_N001,LMP,47.83944
2021-09-15T07:00:00Z,2021-09-15T08:00:00Z,2021-09-15,1,IRONMTN_2_N001,LMP,57.38989
2021-09-15T08:00:00Z,2021-09-15T09:00:00Z,2021-09-15,2,IRONMTN_2_N001,LMP,55.99929
2021-09-15T21:00:00Z,2021-09-15T22:00:00Z,2021-09-15,15,IRONMTN_2_N001,LMP,60.76242
2021-09-15T22:00:00Z,2021-09-15T23:00:00Z,2021-09-15,16,IRONMTN_2_N001,LMP,61.70848
2021-09-15T23:00:00Z,2021-09-16T00:00:00Z,2021-09-15,17,IRONMTN_2_N001,LMP,61.7164
2021-09-16T00:00:00Z,2021-09-16T01:00:00Z,2021-09-15,18,IRONMTN_2_N001,LMP,73.66583
2021-09-15T20:00:00Z,2021-09-15T21:00:00Z,2021-09-15,14,IRONMTN_2_N001,LMP,57.29945
2021-09-15T09:00:00Z,2021-09-15T10:00:00Z,2021-09-15,3,IRONMTN_2_N001,LMP,55.94043
2021-09-15T10:00:00Z,2021-09-15T11:00:00Z,2021-09-15,4,IRONMTN_2_N001,LMP,57.22536
2021-09-16T04:00:00Z,2021-09-16T05:00:00Z,2021-09-15,22,IRONMTN_2_N001,LMP,71.40839
2021-09-16T01:00:00Z,2021-09-16T02:00:00Z,2021-09-15,19,IRONMTN_2_N001,LMP,109.51038
2021-09-16T03:00:00Z,2021-09-16T04:00:00Z,2021-09-15,21,IRONMTN_2_N001,LMP,79.39898
2021-09-16T05:00:00Z,2021-09-16T06:00:00Z,2021-09-15,23,IRONMTN_2_N001,LMP,66.03088
2021-09-15T12:00:00Z,2021-09-15T13:00:00Z,2021-09-15,6,IRONMTN_2_N001,LMP,64.20892
2021-09-15T14:00:00Z,2021-09-15T15:00:00Z,2021-09-15,8,IRONMTN_2_N001,LMP,63.41538
2021-09-15T19:00:00Z,2021-09-15T20:00:00Z,2021-09-15,13,IRONMTN_2_N001,LMP,51.4235
2021-09-16T06:00:00Z,2021-09-16T07:00:00Z,2021-09-15,24,IRONMTN_2_N001,LMP,62.06999
2021-09-15T13:00:00Z,2021-09-15T14:00:00Z,2021-09-15,7,IRONMTN_2_N001,LMP,73.14537
2021-09-15T16:00:00Z,2021-09-15T17:00:00Z,2021-09-15,10,IRONMTN_2_N001,LMP,44.03981
2021-09-15T18:00:00Z,2021-09-15T19:00:00Z,2021-09-15,12,IRONMTN_2_N001,LMP,44.94037
2021-09-15T11:00:00Z,2021-09-15T12:00:00Z,2021-09-15,5,IRONMTN_2_N001,LMP,60.00501
2021-09-15T17:00:00Z,2021-09-15T18:00:00Z,2021-09-15,11,IRONMTN_2_N001,LMP,43.64599
2021-09-17T02:00:00Z,2021-09-17T03:00:00Z,2021-09-16,20,IRONMTN_2_N001,LMP,93.62116
2021-09-16T10:00:00Z,2021-09-16T11:00:00Z,2021-09-16,4,IRONMTN_2_N001,LMP,55.05965
2021-09-16T16:00:00Z,2021-09-16T17:00:00Z,2021-09-16,10,IRONMTN_2_N001,LMP,46.83312
2021-09-16T12:00:00Z,2021-09-16T13:00:00Z,2021-09-16,6,IRONMTN_2_N001,LMP,64.14994
2021-09-17T01:00:00Z,2021-09-17T02:00:00Z,2021-09-16,19,IRONMTN_2_N001,LMP,97.66452
2021-09-16T13:00:00Z,2021-09-16T14:00:00Z,2021-09-16,7,IRONMTN_2_N001,LMP,72.45423
2021-09-17T06:00:00Z,2021-09-17T07:00:00Z,2021-09-16,24,IRONMTN_2_N001,LMP,61.10276
2021-09-17T00:00:00Z,2021-09-17T01:00:00Z,2021-09-16,18,IRONMTN_2_N001,LMP,72.09047
2021-09-17T05:00:00Z,2021-09-17T06:00:00Z,2021-09-16,23,IRONMTN_2_N001,LMP,65.36657
2021-09-16T18:00:00Z,2021-09-16T19:00:00Z,2021-09-16,12,IRONMTN_2_N001,LMP,43.80287
2021-09-16T22:00:00Z,2021-09-16T23:00:00Z,2021-09-16,16,IRONMTN_2_N001,LMP,59.93446
2021-09-16T09:00:00Z,2021-09-16T10:00:00Z,2021-09-16,3,IRONMTN_2_N001,LMP,54.3713
2021-09-16T11:00:00Z,2021-09-16T12:00:00Z,2021-09-16,5,IRONMTN_2_N001,LMP,60.89756
2021-09-16T20:00:00Z,2021-09-16T21:00:00Z,2021-09-16,14,IRONMTN_2_N001,LMP,53.22585
2021-09-16T07:00:00Z,2021-09-16T08:00:00Z,2021-09-16,1,IRONMTN_2_N001,LMP,59.08952
2021-09-17T04:00:00Z,2021-09-17T05:00:00Z,2021-09-16,22,IRONMTN_2_N001,LMP,72.92334
2021-09-16T17:00:00Z,2021-09-16T18:00:00Z,2021-09-16,11,IRONMTN_2_N001,LMP,43.36969
2021-09-16T23:00:00Z,2021-09-17T00:00:00Z,2021-09-16,17,IRONMTN_2_N001,LMP,61.9137
2021-09-16T14:00:00Z,2021-09-16T15:00:00Z,2021-09-16,8,IRONMTN_2_N001,LMP,61.51789
2021-09-16T15:00:00Z,2021-09-16T16:00:00Z,2021-09-16,9,IRONMTN_2_N001,LMP,49.36734
2021-09-16T19:00:00Z,2021-09-16T20:00:00Z,2021-09-16,13,IRONMTN_2_N001,LMP,50.72828
2021-09-16T21:00:00Z,2021-09-16T22:00:00Z,2021-09-16,15,IRONMTN_2_N001,LMP,57.98564
2021-09-16T08:00:00Z,2021-09-16T09:00:00Z,2021-09-16,2,IRONMTN_2_N001,LMP,55.0233
2021-09-17T03:00:00Z,2021-09-17T04:00:00Z,2021-09-16,21,IRONMTN_2_N001,LMP,80.64021
2021-09-18T00:00:00Z,2021-09-18T01:00:00Z,2021-09-17,18,IRONMTN_2_N001,LMP,76.24507
2021-09-18T03:00:00Z,2021-09-18T04:00:00Z,2021-09-17,21,IRONMTN_2_N001,LMP,79.43743
2021-09-17T21:00:00Z,2021-09-17T22:00:00Z,2021-09-17,15,IRONMTN_2_N001,LMP,55.776
2021-09-17T08:00:00Z,2021-09-17T09:00:00Z,2021-09-17,2,IRONMTN_2_N001,LMP,58.80098
2021-09-17T10:00:00Z,2021-09-17T11:00:00Z,2021-09-17,4,IRONMTN_2_N001,LMP,58.76537
2021-09-18T02:00:00Z,2021-09-18T03:00:00Z,2021-09-17,20,IRONMTN_2_N001,LMP,92.64876
2021-09-17T09:00:00Z,2021-09-17T10:00:00Z,2021-09-17,3,IRONMTN_2_N001,LMP,60.54094
2021-09-17T11:00:00Z,2021-09-17T12:00:00Z,2021-09-17,5,IRONMTN_2_N001,LMP,61.97534
2021-09-17T12:00:00Z,2021-09-17T13:00:00Z,2021-09-17,6,IRONMTN_2_N001,LMP,64.9295
2021-09-17T14:00:00Z,2021-09-17T15:00:00Z,2021-09-17,8,IRONMTN_2_N001,LMP,64.06242
2021-09-17T15:00:00Z,2021-09-17T16:00:00Z,2021-09-17,9,IRONMTN_2_N001,LMP,50.89704
2021-09-17T17:00:00Z,2021-09-17T18:00:00Z,2021-09-17,11,IRONMTN_2_N001,LMP,46.49869
2021-09-18T06:00:00Z,2021-09-18T07:00:00Z,2021-09-17,24,IRONMTN_2_N001,LMP,67.11464
2021-09-17T20:00:00Z,2021-09-17T21:00:00Z,2021-09-17,14,IRONMTN_2_N001,LMP,51.05635
2021-09-17T22:00:00Z,2021-09-17T23:00:00Z,2021-09-17,16,IRONMTN_2_N001,LMP,59.11501
2021-09-17T23:00:00Z,2021-09-18T00:00:00Z,2021-09-17,17,IRONMTN_2_N001,LMP,63.3642
2021-09-18T01:00:00Z,2021-09-18T02:00:00Z,2021-09-17,19,IRONMTN_2_N001,LMP,100.33021
2021-09-18T05:00:00Z,2021-09-18T06:00:00Z,2021-09-17,23,IRONMTN_2_N001,LMP,73.18488
2021-09-17T13:00:00Z,2021-09-17T14:00:00Z,2021-09-17,7,IRONMTN_2_N001,LMP,68.71893
2021-09-17T18:00:00Z,2021-09-17T19:00:00Z,2021-09-17,12,IRONMTN_2_N001,LMP,44.96406
2021-09-18T04:00:00Z,2021-09-18T05:00:00Z,2021-09-17,22,IRONMTN_2_N001,LMP,76.11259
2021-09-17T16:00:00Z,2021-09-17T17:00:00Z,2021-09-17,10,IRONMTN_2_N001,LMP,48.83314
2021-09-17T07:00:00Z,2021-09-17T08:00:00Z,2021-09-17,1,IRONMTN_2_N001,LMP,62.08693
2021-09-17T19:00:00Z,2021-09-17T20:00:00Z,2021-09-17,13,IRONMTN_2_N001,LMP,45.30668
2021-09-19T06:00:00Z,2021-09-19T07:00:00Z,2021-09-18,24,IRONMTN_2_N001,LMP,60.82172
2021-09-18T18:00:00Z,2021-09-18T19:00:00Z,2021-09-18,12,IRONMTN_2_N001,LMP,28.51488
2021-09-18T22:00:00Z,2021-09-18T23:00:00Z,2021-09-18,16,IRONMTN_2_N001,LMP,42.27332
2021-09-19T01:00:00Z,2021-09-19T02:00:00Z,2021-09-18,19,IRONMTN_2_N001,LMP,83.14338
2021-09-18T08:00:00Z,2021-09-18T09:00:00Z,2021-09-18,2,IRONMTN_2_N001,LMP,60.00166
2021-09-19T02:00:00Z,2021-09-19T03:00:00Z,2021-09-18,20,IRONMTN_2_N001,LMP,84.29174
2021-09-18T14:00:00Z,2021-09-18T15:00:00Z,2021-09-18,8,IRONMTN_2_N001,LMP,55.45683
2021-09-18T17:00:00Z,2021-09-18T18:00:00Z,2021-09-18,11,IRONMTN_2_N001,LMP,31.72659
2021-09-18T20:00:00Z,2021-09-18T21:00:00Z,2021-09-18,14,IRONMTN_2_N001,LMP,31.90897
2021-09-18T09:00:00Z,2021-09-18T10:00:00Z,2021-09-18,3,IRONMTN_2_N001,LMP,58.23633
2021-09-19T03:00:00Z,2021-09-19T04:00:00Z,2021-09-18,21,IRONMTN_2_N001,LMP,68.68697
2021-09-18T10:00:00Z,2021-09-18T11:00:00Z,2021-09-18,4,IRONMTN_2_N001,LMP,57.35139
2021-09-18T12:00:00Z,2021-09-18T13:00:00Z,2021-09-18,6,IRONMTN_2_N001,LMP,58.22634
2021-09-18T13:00:00Z,2021-09-18T14:00:00Z,2021-09-18,7,IRONMTN_2_N001,LMP,60.70511
2021-09-18T16:00:00Z,2021-09-18T17:00:00Z,2021-09-18,10,IRONMTN_2_N001,LMP,34.69056
2021-09-18T19:00:00Z,2021-09-18T20:00:00Z,2021-09-18,13,IRONMTN_2_N001,LMP,30.09243
2021-09-18T11:00:00Z,2021-09-18T12:00:00Z,2021-09-18,5,IRONMTN_2_N001,LMP,57.52256
2021-09-18T15:00:00Z,2021-09-18T16:00:00Z,2021-09-18,9,IRONMTN_2_N001,LMP,40.19305
2021-09-19T05:00:00Z,2021-09-19T06:00:00Z,2021-09-18,23,IRONMTN_2_N001,LMP,64.72391
2021-09-18T21:00:00Z,2021-09-18T22:00:00Z,2021-09-18,15,IRONMTN_2_N001,LMP,34.56432
2021-09-18T23:00:00Z,2021-09-19T00:00:00Z,2021-09-18,17,IRONMTN_2_N001,LMP,47.92192
2021-09-18T07:00:00Z,2021-09-18T08:00:00Z,2021-09-18,1,IRONMTN_2_N001,LMP,61.23
2021-09-19T00:00:00Z,2021-09-19T01:00:00Z,2021-09-18,18,IRONMTN_2_N001,LMP,67.52273
2021-09-19T04:00:00Z,2021-09-19T05:00:00Z,2021-09-18,22,IRONMTN_2_N001,LMP,67.17098
2021-09-19T08:00:00Z,2021-09-19T09:00:00Z,2021-09-19,2,IRONMTN_2_N001,LMP,53.84468
2021-09-20T00:00:00Z,2021-09-20T01:00:00Z,2021-09-19,18,IRONMTN_2_N001,LMP,63.42163
2021-09-19T07:00:00Z,2021-09-19T08:00:00Z,2021-09-19,1,IRONMTN_2_N001,LMP,55.60075
2021-09-19T21:00:00Z,2021-09-19T22:00:00Z,2021-09-19,15,IRONMTN_2_N001,LMP,15.99633
2021-09-19T10:00:00Z,2021-09-19T11:00:00Z,2021-09-19,4,IRONMTN_2_N001,LMP,52.60214
2021-09-19T12:00:00Z,2021-09-19T13:00:00Z,2021-09-19,6,IRONMTN_2_N001,LMP,54.19749
2021-09-20T01:00:00Z,2021-09-20T02:00:00Z,2021-09-19,19,IRONMTN_2_N001,LMP,79.08621
2021-09-19T13:00:00Z,2021-09-19T14:00:00Z,2021-09-19,7,IRONMTN_2_N001,LMP,54.2782
2021-09-19T15:00:00Z,2021-09-19T16:00:00Z,2021-09-19,9,IRONMTN_2_N001,LMP,27.71695
2021-09-19T17:00:00Z,2021-09-19T18:00:00Z,2021-09-19,11,IRONMTN_2_N001,LMP,2.10029
2021-09-19T09:00:00Z,2021-09-19T10:00:00Z,2021-09-19,3,IRONMTN_2_N001,LMP,52.58235
2021-09-20T05:00:00Z,2021-09-20T06:00:00Z,2021-09-19,23,IRONMTN_2_N001,LMP,62.74765
2021-09-20T06:00:00Z,2021-09-20T07:00:00Z,2021-09-19,24,IRONMTN_2_N001,LMP,59.30501
2021-09-19T16:00:00Z,2021-09-19T17:00:00Z,2021-09-19,10,IRONMTN_2_N001,LMP,10.49512
2021-09-19T19:00:00Z,2021-09-19T20:00:00Z,2021-09-19,13,IRONMTN_2_N001,LMP,2.66479
2021-09-20T02:00:00Z,2021-09-20T03:00:00Z,2021-09-19,20,IRONMTN_2_N001,LMP,80.53965
2021-09-20T04:00:00Z,2021-09-20T05:00:00Z,2021-09-19,22,IRONMTN_2_N001,LMP,67.08168
2021-09-19T22:00:00Z,2021-09-19T23:00:00Z,2021-09-19,16,IRONMTN_2_N001,LMP,30.61517
2021-09-19T14:00:00Z,2021-09-19T15:00:00Z,2021-09-19,8,IRONMTN_2_N001,LMP,50.24064
2021-09-19T20:00:00Z,2021-09-19T21:00:00Z,2021-09-19,14,IRONMTN_2_N001,LMP,8.91732
2021-09-19T11:00:00Z,2021-09-19T12:00:00Z,2021-09-19,5,IRONMTN_2_N001,LMP,52.07357
2021-09-20T03:00:00Z,2021-09-20T04:00:00Z,2021-09-19,21,IRONMTN_2_N001,LMP,70.03547
2021-09-19T18:00:00Z,2021-09-19T19:00:00Z,2021-09-19,12,IRONMTN_2_N001,LMP,2.12336
2021-09-19T23:00:00Z,2021-09-20T00:00:00Z,2021-09-19,17,IRONMTN_2_N001,LMP,42.35389
2021-09-20T11:00:00Z,2021-09-20T12:00:00Z,2021-09-20,5,IRONMTN_2_N001,LMP,57.83844
2021-09-21T05:00:00Z,2021-09-21T06:00:00Z,2021-09-20,23,IRONMTN_2_N001,LMP,73.82197
2021-09-20T10:00:00Z,2021-09-20T11:00:00Z,2021-09-20,4,IRONMTN_2_N001,LMP,56.63013
2021-09-20T20:00:00Z,2021-09-20T21:00:00Z,2021-09-20,14,IRONMTN_2_N001,LMP,55.44219
2021-09-20T16:00:00Z,2021-09-20T17:00:00Z,2021-09-20,10,IRONMTN_2_N001,LMP,43.76557
2021-09-20T14:00:00Z,2021-09-20T15:00:00Z,2021-09-20,8,IRONMTN_2_N001,LMP,64.14397
