intervalstarttime_gmt,intervalendtime_gmt,opr_dt,opr_hr,node,lmp_type,mw
2021-04-07T07:00:00Z,2021-04-07T08:00:00Z,2021-04-07,1,IRONMTN_2_N001,LMP,32.039
2021-04-07T10:00:00Z,2021-04-07T11:00:00Z,2021-04-07,4,IRONMTN_2_N001,LMP,29.7754
2021-04-08T06:00:00Z,2021-04-08T07:00:00Z,2021-04-07,24,IRONMTN_2_N001,LMP,34.81332
2021-04-07T23:00:00Z,2021-04-08T00:00:00Z,2021-04-07,17,IRONMTN_2_N001,LMP,5.8988
2021-04-08T02:00:00Z,2021-04-08T03:00:00Z,2021-04-07,20,IRONMTN_2_N001,LMP,52.23865
2021-04-07T19:00:00Z,2021-04-07T20:00:00Z,2021-04-07,13,IRONMTN_2_N001,LMP,1.19962
2021-04-07T09:00:00Z,2021-04-07T10:00:00Z,2021-04-07,3,IRONMTN_2_N001,LMP,29.10132
2021-04-07T12:00:00Z,2021-04-07T13:00:00Z,2021-04-07,6,IRONMTN_2_N001,LMP,38.49893
2021-04-08T00:00:00Z,2021-04-08T01:00:00Z,2021-04-07,18,IRONMTN_2_N001,LMP,25.36006
2021-04-07T15:00:00Z,2021-04-07T16:00:00Z,2021-04-07,9,IRONMTN_2_N001,LMP,17.53716
2021-04-07T18:00:00Z,2021-04-07T19:00:00Z,2021-04-07,12,IRONMTN_2_N001,LMP,2.55855
2021-04-07T08:00:00Z,2021-04-07T09:00:00Z,2021-04-07,2,IRONMTN_2_N001,LMP,29.71175
2021-04-07T11:00:00Z,2021-04-07T12:00:00Z,2021-04-07,5,IRONMTN_2_N001,LMP,32.18753
2021-04-07T13:00:00Z,2021-04-07T14:00:00Z,2021-04-07,7,IRONMTN_2_N001,LMP,43.21496
2021-04-08T03:00:00Z,2021-04-08T04:00:00Z,2021-04-07,21,IRONMTN_2_N001,LMP,44.03935
2021-04-08T10:00:00Z,2021-04-08T11:00:00Z,2021-04-08,4,IRONMTN_2_N001,LMP,31.08515
2021-04-09T06:00:00Z,2021-04-09T07:00:00Z,2021-04-08,24,IRONMTN_2_N001,LMP,37.20427
2021-04-08T13:00:00Z,2021-04-08T14:00:00Z,2021-04-08,7,IRONMTN_2_N001,LMP,44.27855
2021-04-09T04:00:00Z,2021-04-09T05:00:00Z,2021-04-08,22,IRONMTN_2_N001,LMP,43.59386
2021-04-09T05:00:00Z,2021-04-09T06:00:00Z,2021-04-08,23,IRONMTN_2_N001,LMP,42.19773
2021-04-08T20:00:00Z,2021-04-08T21:00:00Z,2021-04-08,14,IRONMTN_2_N001,LMP,-3.62871
2021-04-08T22:00:00Z,2021-04-08T23:00:00Z,2021-04-08,16,IRONMTN_2_N001,LMP,-0.72264
2021-04-08T07:00:00Z,2021-04-08T08:00:00Z,2021-04-08,1,IRONMTN_2_N001,LMP,35.33267
2021-04-08T17:00:00Z,2021-04-08T18:00:00Z,2021-04-08,11,IRONMTN_2_N001,LMP,-3.67603
2021-04-08T19:00:00Z,2021-04-08T20:00:00Z,2021-04-08,13,IRONMTN_2_N001,LMP,-3.97706
2021-04-08T21:00:00Z,2021-04-08T22:00:00Z,2021-04-08,15,IRONMTN_2_N001,LMP,-1.80608
2021-04-09T01:00:00Z,2021-04-09T02:00:00Z,2021-04-08,19,IRONMTN_2_N001,LMP,43.56414
2021-04-08T11:00:00Z,2021-04-08T12:00:00Z,2021-04-08,5,IRONMTN_2_N001,LMP,34.31886
2021-04-08T15:00:00Z,2021-04-08T16:00:00Z,2021-04-08,9,IRONMTN_2_N001,LMP,12.21093
2021-04-08T18:00:00Z,2021-04-08T19:00:00Z,2021-04-08,12,IRONMTN_2_N001,LMP,-3.87228
2021-04-08T23:00:00Z,2021-04-09T00:00:00Z,2021-04-08,17,IRONMTN_2_N001,LMP,2.40963
2021-04-08T14:00:00Z,2021-04-08T15:00:00Z,2021-04-08,8,IRONMTN_2_N001,LMP,35.09175
2021-04-09T00:00:00Z,2021-04-09T01:00:00Z,2021-04-08,18,IRONMTN_2_N001,LMP,16.73024
2021-04-08T16:00:00Z,2021-04-08T17:00:00Z,2021-04-08,10,IRONMTN_2_N001,LMP,-0.74396
