intervalstarttime_gmt,intervalendtime_gmt,opr_dt,opr_hr,node,lmp_type,mw,hour_ext,hour
2021-01-02T18:00:00Z,2021-01-02T19:00:00Z,2021-01-02,11,IRONMTN_2_N001,LMP,3.19491,18:00:00,19
2021-01-02T20:00:00Z,2021-01-02T21:00:00Z,2021-01-02,13,IRONMTN_2_N001,LMP,2.25779,20:00:00,21
2021-01-02T23:00:00Z,2021-01-03T00:00:00Z,2021-01-02,16,IRONMTN_2_N001,LMP,21.56352,23:00:00,24
2021-01-03T02:00:00Z,2021-01-03T03:00:00Z,2021-01-02,19,IRONMTN_2_N001,LMP,37.22059,02:00:00,3
2021-01-02T08:00:00Z,2021-01-02T09:00:00Z,2021-01-02,1,IRONMTN_2_N001,LMP,31.63347,08:00:00,9
2021-01-02T19:00:00Z,2021-01-02T20:00:00Z,2021-01-02,12,IRONMTN_2_N001,LMP,2.74047,19:00:00,20
2021-01-02T22:00:00Z,2021-01-02T23:00:00Z,2021-01-02,15,IRONMTN_2_N001,LMP,3.3533,22:00:00,23
2021-01-03T00:00:00Z,2021-01-03T01:00:00Z,2021-01-02,17,IRONMTN_2_N001,LMP,39.47907,00:00:00,1
2021-01-02T13:00:00Z,2021-01-02T14:00:00Z,2021-01-02,6,IRONMTN_2_N001,LMP,33.13435,13:00:00,14
2021-01-02T14:00:00Z,2021-01-02T15:00:00Z,2021-01-02,7,IRONMTN_2_N001,LMP,35.8162,14:00:00,15
2021-01-03T04:00:00Z,2021-01-03T05:00:00Z,2021-01-02,21,IRONMTN_2_N001,LMP,36.25808,04:00:00,5
2021-01-03T05:00:00Z,2021-01-03T06:00:00Z,2021-01-02,22,IRONMTN_2_N001,LMP,39.31389,05:00:00,6
2021-01-02T17:00:00Z,2021-01-02T18:00:00Z,2021-01-02,10,IRONMTN_2_N001,LMP,4.13419,17:00:00,18
2021-01-02T12:00:00Z,2021-01-02T13:00:00Z,2021-01-02,5,IRONMTN_2_N001,LMP,30.97702,12:00:00,13
2021-01-02T15:00:00Z,2021-01-02T16:00:00Z,2021-01-02,8,IRONMTN_2_N001,LMP,32.66254,15:00:00,16
2021-01-03T01:00:00Z,2021-01-03T02:00:00Z,2021-01-02,18,IRONMTN_2_N001,LMP,41.191,01:00:00,2
2021-01-04T00:00:00Z,2021-01-04T01:00:00Z,2021-01-03,17,IRONMTN_2_N001,LMP,39.45148,00:00:00,1
2021-01-03T15:00:00Z,2021-01-03T16:00:00Z,2021-01-03,8,IRONMTN_2_N001,LMP,32.87437,15:00:00,16
2021-01-03T09:00:00Z,2021-01-03T10:00:00Z,2021-01-03,2,IRONMTN_2_N001,LMP,29.19757,09:00:00,10
2021-01-03T12:00:00Z,2021-01-03T13:00:00Z,2021-01-03,5,IRONMTN_2_N001,LMP,29.13055,12:00:00,13
2021-01-03T21:00:00Z,2021-01-03T22:00:00Z,2021-01-03,14,IRONMTN_2_N001,LMP,3.51984,21:00:00,22
2021-01-04T02:00:00Z,2021-01-04T03:00:00Z,2021-01-03,19,IRONMTN_2_N001,LMP,46.56526,02:00:00,3
2021-01-03T13:00:00Z,2021-01-03T14:00:00Z,2021-01-03,6,IRONMTN_2_N001,LMP,33.31342,13:00:00,14
2021-01-04T03:00:00Z,2021-01-04T04:00:00Z,2021-01-03,20,IRONMTN_2_N001,LMP,40.14547,03:00:00,4
2021-01-03T17:00:00Z,2021-01-03T18:00:00Z,2021-01-03,10,IRONMTN_2_N001,LMP,4.84634,17:00:00,18
2021-01-03T19:00:00Z,2021-01-03T20:00:00Z,2021-01-03,12,IRONMTN_2_N001,LMP,2.97662,19:00:00,20
