intervalstarttime_gmt,intervalendtime_gmt,opr_dt,opr_hr,node,lmp_type,mw
2021-08-04T18:00:00Z,2021-08-04T19:00:00Z,2021-08-04,12,IRONMTN_2_N001,LMP,59.11969
2021-08-04T19:00:00Z,2021-08-04T20:00:00Z,2021-08-04,13,IRONMTN_2_N001,LMP,65.66801
2021-08-04T21:00:00Z,2021-08-04T22:00:00Z,2021-08-04,15,IRONMTN_2_N001,LMP,87.80607
2021-08-04T11:00:00Z,2021-08-04T12:00:00Z,2021-08-04,5,IRONMTN_2_N001,LMP,55.87933
2021-08-04T16:00:00Z,2021-08-04T17:00:00Z,2021-08-04,10,IRONMTN_2_N001,LMP,53.12515
2021-08-05T02:00:00Z,2021-08-05T03:00:00Z,2021-08-04,20,IRONMTN_2_N001,LMP,207.22247
2021-08-05T06:00:00Z,2021-08-05T07:00:00Z,2021-08-04,24,IRONMTN_2_N001,LMP,65.23873
2021-08-04T15:00:00Z,2021-08-04T16:00:00Z,2021-08-04,9,IRONMTN_2_N001,LMP,51.46152
2021-08-05T22:00:00Z,2021-08-05T23:00:00Z,2021-08-05,16,IRONMTN_2_N001,LMP,75.21899
2021-08-05T19:00:00Z,2021-08-05T20:00:00Z,2021-08-05,13,IRONMTN_2_N001,LMP,58.43637
2021-08-06T06:00:00Z,2021-08-06T07:00:00Z,2021-08-05,24,IRONMTN_2_N001,LMP,63.86007
2021-08-06T01:00:00Z,2021-08-06T02:00:00Z,2021-08-05,19,IRONMTN_2_N001,LMP,107.19705
2021-08-05T17:00:00Z,2021-08-05T18:00:00Z,2021-08-05,11,IRONMTN_2_N001,LMP,49.35865
2021-08-06T04:00:00Z,2021-08-06T05:00:00Z,2021-08-05,22,IRONMTN_2_N001,LMP,86.30873
2021-08-05T10:00:00Z,2021-08-05T11:00:00Z,2021-08-05,4,IRONMTN_2_N001,LMP,57.26155
2021-08-05T18:00:00Z,2021-08-05T19:00:00Z,2021-08-05,12,IRONMTN_2_N001,LMP,53.08158
2021-08-06T03:00:00Z,2021-08-06T04:00:00Z,2021-08-05,21,IRONMTN_2_N001,LMP,98.04805
2021-08-05T16:00:00Z,2021-08-05T17:00:00Z,2021-08-05,10,IRONMTN_2_N001,LMP,47.95303
2021-08-05T15:00:00Z,2021-08-05T16:00:00Z,2021-08-05,9,IRONMTN_2_N001,LMP,46.74283
2021-08-05T14:00:00Z,2021-08-05T15:00:00Z,2021-08-05,8,IRONMTN_2_N001,LMP,55.13686
2021-08-05T11:00:00Z,2021-08-05T12:00:00Z,2021-08-05,5,IRONMTN_2_N001,LMP,55.602
2021-08-06T02:00:00Z,2021-08-06T03:00:00Z,2021-08-05,20,IRONMTN_2_N001,LMP,126.65786
2021-08-06T00:00:00Z,2021-08-06T01:00:00Z,2021-08-05,18,IRONMTN_2_N001,LMP,84.92499
2021-08-05T21:00:00Z,2021-08-05T22:00:00Z,2021-08-05,15,IRONMTN_2_N001,LMP,67.23867
2021-08-06T05:00:00Z,2021-08-06T06:00:00Z,2021-08-05,23,IRONMTN_2_N001,LMP,62.29737
2021-08-05T13:00:00Z,2021-08-05T14:00:00Z,2021-08-05,7,IRONMTN_2_N001,LMP,67.6432
2021-08-05T08:00:00Z,2021-08-05T09:00:00Z,2021-08-05,2,IRONMTN_2_N001,LMP,55.47566
2021-08-05T23:00:00Z,2021-08-06T00:00:00Z,2021-08-05,17,IRONMTN_2_N001,LMP,75.90362
2021-08-05T20:00:00Z,2021-08-05T21:00:00Z,2021-08-05,14,IRONMTN_2_N001,LMP,62.24755
2021-08-05T12:00:00Z,2021-08-05T13:00:00Z,2021-08-05,6,IRONMTN_2_N001,LMP,59.85453
2021-08-05T09:00:00Z,2021-08-05T10:00:00Z,2021-08-05,3,IRONMTN_2_N001,LMP,56.06625
2021-08-05T07:00:00Z,2021-08-05T08:00:00Z,2021-08-05,1,IRONMTN_2_N001,LMP,57.38889
2021-08-07T06:00:00Z,2021-08-07T07:00:00Z,2021-08-06,24,IRONMTN_2_N001,LMP,55.82309
2021-08-06T12:00:00Z,2021-08-06T13:00:00Z,2021-08-06,6,IRONMTN_2_N001,LMP,51.48392
2021-08-07T05:00:00Z,2021-08-07T06:00:00Z,2021-08-06,23,IRONMTN_2_N001,LMP,59.50521
2021-08-07T02:00:00Z,2021-08-07T03:00:00Z,2021-08-06,20,IRONMTN_2_N001,LMP,103.55573
2021-08-07T01:00:00Z,2021-08-07T02:00:00Z,2021-08-06,19,IRONMTN_2_N001,LMP,94.9547
2021-08-07T03:00:00Z,2021-08-07T04:00:00Z,2021-08-06,21,IRONMTN_2_N001,LMP,84.5972
2021-08-06T14:00:00Z,2021-08-06T15:00:00Z,2021-08-06,8,IRONMTN_2_N001,LMP,43.27358
2021-08-06T20:00:00Z,2021-08-06T21:00:00Z,2021-08-06,14,IRONMTN_2_N001,LMP,55.06914
2021-08-07T04:00:00Z,2021-08-07T05:00:00Z,2021-08-06,22,IRONMTN_2_N001,LMP,70.18333
2021-08-06T17:00:00Z,2021-08-06T18:00:00Z,2021-08-06,11,IRONMTN_2_N001,LMP,42.26017
2021-08-07T00:00:00Z,2021-08-07T01:00:00Z,2021-08-06,18,IRONMTN_2_N001,LMP,75.19466
2021-08-06T09:00:00Z,2021-08-06T10:00:00Z,2021-08-06,3,IRONMTN_2_N001,LMP,49.53398
2021-08-06T23:00:00Z,2021-08-07T00:00:00Z,2021-08-06,17,IRONMTN_2_N001,LMP,71.19
2021-08-06T13:00:00Z,2021-08-06T14:00:00Z,2021-08-06,7,IRONMTN_2_N001,LMP,52.58804
2021-08-06T15:00:00Z,2021-08-06T16:00:00Z,2021-08-06,9,IRONMTN_2_N001,LMP,37.68976
2021-08-06T10:00:00Z,2021-08-06T11:00:00Z,2021-08-06,4,IRONMTN_2_N001,LMP,49.84653
2021-08-06T07:00:00Z,2021-08-06T08:00:00Z,2021-08-06,1,IRONMTN_2_N001,LMP,49.32386
2021-08-06T18:00:00Z,2021-08-06T19:00:00Z,2021-08-06,12,IRONMTN_2_N001,LMP,46.68167
2021-08-06T16:00:00Z,2021-08-06T17:00:00Z,2021-08-06,10,IRONMTN_2_N001,LMP,40.75494
2021-08-06T11:00:00Z,2021-08-06T12:00:00Z,2021-08-06,5,IRONMTN_2_N001,LMP,48.76262
2021-08-06T21:00:00Z,2021-08-06T22:00:00Z,2021-08-06,15,IRONMTN_2_N001,LMP,59.44821
2021-08-06T19:00:00Z,2021-08-06T20:00:00Z,2021-08-06,13,IRONMTN_2_N001,LMP,51.05149
2021-08-06T22:00:00Z,2021-08-06T23:00:00Z,2021-08-06,16,IRONMTN_2_N001,LMP,62.63671
2021-08-06T08:00:00Z,2021-08-06T09:00:00Z,2021-08-06,2,IRONMTN_2_N001,LMP,47.24834
2021-08-08T04:00:00Z,2021-08-08T05:00:00Z,2021-08-07,22,IRONMTN_2_N001,LMP,58.82203
2021-08-07T14:00:00Z,2021-08-07T15:00:00Z,2021-08-07,8,IRONMTN_2_N001,LMP,37.01718
2021-08-07T15:00:00Z,2021-08-07T16:00:00Z,2021-08-07,9,IRONMTN_2_N001,LMP,26.17736
2021-08-07T17:00:00Z,2021-08-07T18:00:00Z,2021-08-07,11,IRONMTN_2_N001,LMP,29.40052
2021-08-07T23:00:00Z,2021-08-08T00:00:00Z,2021-08-07,17,IRONMTN_2_N001,LMP,47.4403
2021-08-08T05:00:00Z,2021-08-08T06:00:00Z,2021-08-07,23,IRONMTN_2_N001,LMP,47.42527
2021-08-07T18:00:00Z,2021-08-07T19:00:00Z,2021-08-07,12,IRONMTN_2_N001,LMP,37.24896
2021-08-07T19:00:00Z,2021-08-07T20:00:00Z,2021-08-07,13,IRONMTN_2_N001,LMP,39.76143
2021-08-07T22:00:00Z,2021-08-07T23:00:00Z,2021-08-07,16,IRONMTN_2_N001,LMP,45.8768
2021-08-08T01:00:00Z,2021-08-08T02:00:00Z,2021-08-07,19,IRONMTN_2_N001,LMP,65.62917
2021-08-08T03:00:00Z,2021-08-08T04:00:00Z,2021-08-07,21,IRONMTN_2_N001,LMP,62.946040000000004
2021-08-07T08:00:00Z,2021-08-07T09:00:00Z,2021-08-07,2,IRONMTN_2_N001,LMP,43.06039
2021-08-07T10:00:00Z,2021-08-07T11:00:00Z,2021-08-07,4,IRONMTN_2_N001,LMP,43.83545
2021-08-07T12:00:00Z,2021-08-07T13:00:00Z,2021-08-07,6,IRONMTN_2_N001,LMP,45.30039
2021-08-07T16:00:00Z,2021-08-07T17:00:00Z,2021-08-07,10,IRONMTN_2_N001,LMP,27.5245
2021-08-07T07:00:00Z,2021-08-07T08:00:00Z,2021-08-07,1,IRONMTN_2_N001,LMP,43.52164
2021-08-07T21:00:00Z,2021-08-07T22:00:00Z,2021-08-07,15,IRONMTN_2_N001,LMP,44.24463
